entityRef,entityRefName,entityID
http://www.reactome.org/biopax/95/48887#ProteinReference6221,KIAA0467,Q5T011
http://www.reactome.org/biopax/95/48887#ProteinReference6221,SZT2,Q5T011
http://www.reactome.org/biopax/95/48887#ProteinReference9314,SH2D1A,O60880
http://www.reactome.org/biopax/95/48887#ProteinReference9314,SAP,O60880
http://www.reactome.org/biopax/95/48887#ProteinReference9314,UniProt:O60880 SH2D1A,O60880
http://www.reactome.org/biopax/95/48887#ProteinReference9314,DSHP,O60880
http://www.reactome.org/biopax/95/48887#ProteinReference5293,HIST3H3,Q16695
http://www.reactome.org/biopax/95/48887#ProteinReference5293,H3-4,Q16695
http://www.reactome.org/biopax/95/48887#ProteinReference5293,UniProt:Q16695 H3-4,Q16695
http://www.reactome.org/biopax/95/48887#ProteinReference5293,H3FT,Q16695
http://www.reactome.org/biopax/95/48887#ProteinReference7758,NMDAR1,Q05586
http://www.reactome.org/biopax/95/48887#ProteinReference7758,GRIN1,Q05586
http://www.reactome.org/biopax/95/48887#ProteinReference7758,UniProt:Q05586 GRIN1,Q05586
http://www.reactome.org/biopax/95/48887#ProteinReference10429,BHLHA26,P61296
http://www.reactome.org/biopax/95/48887#ProteinReference10429,HAND2,P61296
http://www.reactome.org/biopax/95/48887#ProteinReference10429,UniProt:P61296 HAND2,P61296
http://www.reactome.org/biopax/95/48887#ProteinReference10429,DHAND,P61296
http://www.reactome.org/biopax/95/48887#ProteinReference601,TMEM32,Q8N4V1
http://www.reactome.org/biopax/95/48887#ProteinReference601,EMC5,Q8N4V1
http://www.reactome.org/biopax/95/48887#ProteinReference601,UniProt:Q8N4V1 MMGT1,Q8N4V1
http://www.reactome.org/biopax/95/48887#ProteinReference601,MMGT1,Q8N4V1
http://www.reactome.org/biopax/95/48887#ProteinReference8115,C18orf24,Q96BD8
http://www.reactome.org/biopax/95/48887#ProteinReference8115,SKA1,Q96BD8
http://www.reactome.org/biopax/95/48887#ProteinReference8115,UniProt:Q96BD8 SKA1,Q96BD8
http://www.reactome.org/biopax/95/48887#ProteinReference4156,MSK21,P13987
http://www.reactome.org/biopax/95/48887#ProteinReference4156,UniProt:P13987 CD59,P13987
http://www.reactome.org/biopax/95/48887#ProteinReference4156,CD59,P13987
http://www.reactome.org/biopax/95/48887#ProteinReference4156,MIN1,P13987
http://www.reactome.org/biopax/95/48887#ProteinReference4156,MIC11,P13987
http://www.reactome.org/biopax/95/48887#ProteinReference4156,MIN2,P13987
http://www.reactome.org/biopax/95/48887#ProteinReference4156,MIN3,P13987
http://www.reactome.org/biopax/95/48887#ProteinReference6586,UniProt:Q9ULP9 TBC1D24,Q9ULP9
http://www.reactome.org/biopax/95/48887#ProteinReference6586,KIAA1171,Q9ULP9
http://www.reactome.org/biopax/95/48887#ProteinReference6586,TBC1D24,Q9ULP9
http://www.reactome.org/biopax/95/48887#ProteinReference3802,UniProt:Q9BYC8 MRPL32,Q9BYC8
http://www.reactome.org/biopax/95/48887#ProteinReference3802,MRPL32,Q9BYC8
http://www.reactome.org/biopax/95/48887#ProteinReference3802,HSPC283,Q9BYC8
http://www.reactome.org/biopax/95/48887#ProteinReference6258,LMNA,P02545
http://www.reactome.org/biopax/95/48887#ProteinReference6258,UniProt:P02545 LMNA,P02545
http://www.reactome.org/biopax/95/48887#ProteinReference6258,LMN1,P02545
http://www.reactome.org/biopax/95/48887#ProteinReference5950,EHD2,Q9NZN3
http://www.reactome.org/biopax/95/48887#ProteinReference5950,PAST3,Q9NZN3
http://www.reactome.org/biopax/95/48887#ProteinReference5950,EHD3,Q9NZN3
http://www.reactome.org/biopax/95/48887#ProteinReference5950,UniProt:Q9NZN3 EHD3,Q9NZN3
http://www.reactome.org/biopax/95/48887#ProteinReference10993,PRX,Q9BXM0-1
http://www.reactome.org/biopax/95/48887#ProteinReference10993,KIAA1620,Q9BXM0-1
http://www.reactome.org/biopax/95/48887#ProteinReference10993,UniProt:Q9BXM0-1 PRX,Q9BXM0-1
http://www.reactome.org/biopax/95/48887#ProteinReference8261,KIAA0803,Q99996
http://www.reactome.org/biopax/95/48887#ProteinReference8261,UniProt:Q99996 AKAP9,Q99996
http://www.reactome.org/biopax/95/48887#ProteinReference8261,AKAP9,Q99996
http://www.reactome.org/biopax/95/48887#ProteinReference8261,AKAP350,Q99996
http://www.reactome.org/biopax/95/48887#ProteinReference8261,AKAP450,Q99996
http://www.reactome.org/biopax/95/48887#ProteinReference5030,EPAS1,Q99814
http://www.reactome.org/biopax/95/48887#ProteinReference5030,HIF2A,Q99814
http://www.reactome.org/biopax/95/48887#ProteinReference5030,UniProt:Q99814 EPAS1,Q99814
http://www.reactome.org/biopax/95/48887#ProteinReference5030,BHLHE73,Q99814
http://www.reactome.org/biopax/95/48887#ProteinReference5030,PASD2,Q99814
http://www.reactome.org/biopax/95/48887#ProteinReference5030,MOP2,Q99814
http://www.reactome.org/biopax/95/48887#ProteinReference2541,GCST,P48728
http://www.reactome.org/biopax/95/48887#ProteinReference2541,UniProt:P48728 AMT,P48728
http://www.reactome.org/biopax/95/48887#ProteinReference2541,AMT,P48728
http://www.reactome.org/biopax/95/48887#ProteinReference9277,CLEC15A,Q96E93
http://www.reactome.org/biopax/95/48887#ProteinReference9277,KLRG1,Q96E93
http://www.reactome.org/biopax/95/48887#ProteinReference9277,UniProt:Q96E93 KLRG1,Q96E93
http://www.reactome.org/biopax/95/48887#ProteinReference9277,MAFA,Q96E93
http://www.reactome.org/biopax/95/48887#ProteinReference9277,MAFAL,Q96E93
http://www.reactome.org/biopax/95/48887#ProteinReference3196,KIAA0124,Q14137
http://www.reactome.org/biopax/95/48887#ProteinReference3196,BOP1,Q14137
http://www.reactome.org/biopax/95/48887#ProteinReference3196,UniProt:Q14137 BOP1,Q14137
http://www.reactome.org/biopax/95/48887#ProteinReference9584,UniProt:Q9Y5Z4 HEBP2,Q9Y5Z4
http://www.reactome.org/biopax/95/48887#ProteinReference9584,C6orf34,Q9Y5Z4
http://www.reactome.org/biopax/95/48887#ProteinReference9584,HEBP2,Q9Y5Z4
http://www.reactome.org/biopax/95/48887#ProteinReference9584,SOUL,Q9Y5Z4
http://www.reactome.org/biopax/95/48887#ProteinReference2412,BHMT2,Q9H2M3
http://www.reactome.org/biopax/95/48887#ProteinReference2412,UniProt:Q9H2M3 BHMT2,Q9H2M3
http://www.reactome.org/biopax/95/48887#ProteinReference72,PSMB6,P28072
http://www.reactome.org/biopax/95/48887#ProteinReference72,UniProt:P28072 PSMB6,P28072
http://www.reactome.org/biopax/95/48887#ProteinReference72,Y,P28072
http://www.reactome.org/biopax/95/48887#ProteinReference72,LMPY,P28072
http://www.reactome.org/biopax/95/48887#ProteinReference2215,MMACHC,Q9Y4U1
http://www.reactome.org/biopax/95/48887#ProteinReference2215,UniProt:Q9Y4U1 MMACHC,Q9Y4U1
http://www.reactome.org/biopax/95/48887#ProteinReference5205,P2RU1,P41231
http://www.reactome.org/biopax/95/48887#ProteinReference5205,P2RY2,P41231
http://www.reactome.org/biopax/95/48887#ProteinReference5205,UniProt:P41231 P2RY2,P41231
http://www.reactome.org/biopax/95/48887#ProteinReference4867,UniProt:A6PVC2 TTLL8,A6PVC2
http://www.reactome.org/biopax/95/48887#ProteinReference4867,TTLL8,A6PVC2
http://www.reactome.org/biopax/95/48887#ProteinReference1866,IDH3B,O43837
http://www.reactome.org/biopax/95/48887#ProteinReference1866,UniProt:O43837 IDH3B,O43837
http://www.reactome.org/biopax/95/48887#ProteinReference3170,UniProt:Q9H0S4 DDX47,Q9H0S4
http://www.reactome.org/biopax/95/48887#ProteinReference3170,DDX47,Q9H0S4
http://www.reactome.org/biopax/95/48887#ProteinReference4192,UniProt:Q92538 GBF1,Q92538
http://www.reactome.org/biopax/95/48887#ProteinReference4192,GBF1,Q92538
http://www.reactome.org/biopax/95/48887#ProteinReference4192,KIAA0248,Q92538
http://www.reactome.org/biopax/95/48887#ProteinReference3767,UniProt:Q92665 MRPS31,Q92665
http://www.reactome.org/biopax/95/48887#ProteinReference3767,MRPS31,Q92665
http://www.reactome.org/biopax/95/48887#ProteinReference3767,IMOGN38,Q92665
http://www.reactome.org/biopax/95/48887#ProteinReference5844,V2-17,Q5NV90
http://www.reactome.org/biopax/95/48887#ProteinReference5844,IGLV3-25,Q5NV90
http://www.reactome.org/biopax/95/48887#ProteinReference5844,UniProt:Q5NV90 IGLV3-25,Q5NV90
http://www.reactome.org/biopax/95/48887#ProteinReference1363,GS2,P41247
http://www.reactome.org/biopax/95/48887#ProteinReference1363,DXS1283E,P41247
http://www.reactome.org/biopax/95/48887#ProteinReference1363,PNPLA4,P41247
http://www.reactome.org/biopax/95/48887#ProteinReference1363,UniProt:P41247 PNPLA4,P41247
http://www.reactome.org/biopax/95/48887#ProteinReference8780,UniProt:Q9P2Y5 UVRAG,Q9P2Y5
http://www.reactome.org/biopax/95/48887#ProteinReference8780,UVRAG,Q9P2Y5
http://www.reactome.org/biopax/95/48887#ProteinReference7525,KIAA1323,Q86YT6
http://www.reactome.org/biopax/95/48887#ProteinReference7525,DIP1,Q86YT6
http://www.reactome.org/biopax/95/48887#ProteinReference7525,MIB1,Q86YT6
http://www.reactome.org/biopax/95/48887#ProteinReference7525,ZZANK2,Q86YT6
http://www.reactome.org/biopax/95/48887#ProteinReference7525,UniProt:Q86YT6 MIB1,Q86YT6
http://www.reactome.org/biopax/95/48887#ProteinReference5768,PSGGA,P11464
http://www.reactome.org/biopax/95/48887#ProteinReference5768,PSBG1,P11464
http://www.reactome.org/biopax/95/48887#ProteinReference5768,PSG1,P11464
http://www.reactome.org/biopax/95/48887#ProteinReference5768,B1G1,P11464
http://www.reactome.org/biopax/95/48887#ProteinReference5768,UniProt:P11464 PSG1,P11464
http://www.reactome.org/biopax/95/48887#ProteinReference1870,DLST,P36957
http://www.reactome.org/biopax/95/48887#ProteinReference1870,DLTS,P36957
http://www.reactome.org/biopax/95/48887#ProteinReference1870,UniProt:P36957 DLST,P36957
http://www.reactome.org/biopax/95/48887#ProteinReference2219,UniProt:Q96EY8 MMAB,Q96EY8
http://www.reactome.org/biopax/95/48887#ProteinReference2219,MMAB,Q96EY8
http://www.reactome.org/biopax/95/48887#ProteinReference1889,ISCA2,Q86U28
http://www.reactome.org/biopax/95/48887#ProteinReference1889,UniProt:Q86U28 ISCA2,Q86U28
http://www.reactome.org/biopax/95/48887#ProteinReference1889,HBLD1,Q86U28
http://www.reactome.org/biopax/95/48887#ProteinReference4956,UniProt:Q6ZVZ8 ASB18,Q6ZVZ8
http://www.reactome.org/biopax/95/48887#ProteinReference4956,ASB18,Q6ZVZ8
http://www.reactome.org/biopax/95/48887#ProteinReference9833,UniProt:Q6EBC2 IL31,Q6EBC2
http://www.reactome.org/biopax/95/48887#ProteinReference9833,IL31,Q6EBC2
http://www.reactome.org/biopax/95/48887#ProteinReference6742,SCK,P98077
http://www.reactome.org/biopax/95/48887#ProteinReference6742,UniProt:P98077 SHC2,P98077
http://www.reactome.org/biopax/95/48887#ProteinReference6742,SHCB,P98077
http://www.reactome.org/biopax/95/48887#ProteinReference6742,SHC2,P98077
http://www.reactome.org/biopax/95/48887#ProteinReference5503,ABPL,Q14315
http://www.reactome.org/biopax/95/48887#ProteinReference5503,FLNC,Q14315
http://www.reactome.org/biopax/95/48887#ProteinReference5503,UniProt:Q14315 FLNC,Q14315
http://www.reactome.org/biopax/95/48887#ProteinReference5503,FLN2,Q14315
http://www.reactome.org/biopax/95/48887#ProteinReference5778,UniProt:P01871 IGHM,P01871
http://www.reactome.org/biopax/95/48887#ProteinReference5778,IGHM,P01871
http://www.reactome.org/biopax/95/48887#ProteinReference9744,UniProt:Q8IWZ4 TRIM48,Q8IWZ4
http://www.reactome.org/biopax/95/48887#ProteinReference9744,RNF101,Q8IWZ4
http://www.reactome.org/biopax/95/48887#ProteinReference9744,TRIM48,Q8IWZ4
http://www.reactome.org/biopax/95/48887#ProteinReference762,SLC37A2,Q8TED4-2
http://www.reactome.org/biopax/95/48887#ProteinReference762,UniProt:Q8TED4-2 SLC37A2,Q8TED4-2
http://www.reactome.org/biopax/95/48887#ProteinReference3246,PRORP,O15091
http://www.reactome.org/biopax/95/48887#ProteinReference3246,KIAA0391,O15091
http://www.reactome.org/biopax/95/48887#ProteinReference3246,MRPP3,O15091
http://www.reactome.org/biopax/95/48887#ProteinReference3246,UniProt:O15091 PRORP,O15091
http://www.reactome.org/biopax/95/48887#ProteinReference9276,UniProt:P26715 KLRC1,P26715
http://www.reactome.org/biopax/95/48887#ProteinReference9276,NKG2A,P26715
http://www.reactome.org/biopax/95/48887#ProteinReference9276,KLRC1,P26715
http://www.reactome.org/biopax/95/48887#ProteinReference8897,SH,P0DOE5-2
http://www.reactome.org/biopax/95/48887#ProteinReference8897,1A,P0DOE5-2
http://www.reactome.org/biopax/95/48887#ProteinReference8897,UniProt:P0DOE5-2 SH,P0DOE5-2
http://www.reactome.org/biopax/95/48887#ProteinReference986,MANB1,O00462
http://www.reactome.org/biopax/95/48887#ProteinReference986,MANBA,O00462
http://www.reactome.org/biopax/95/48887#ProteinReference986,UniProt:O00462 MANBA,O00462
http://www.reactome.org/biopax/95/48887#ProteinReference1088,EP300,Q09472
http://www.reactome.org/biopax/95/48887#ProteinReference1088,UniProt:Q09472 EP300,Q09472
http://www.reactome.org/biopax/95/48887#ProteinReference1088,P300,Q09472
http://www.reactome.org/biopax/95/48887#ProteinReference4571,USP16,Q9Y5T5
http://www.reactome.org/biopax/95/48887#ProteinReference4571,UniProt:Q9Y5T5 USP16,Q9Y5T5
http://www.reactome.org/biopax/95/48887#ProteinReference4571,MSTP039,Q9Y5T5
http://www.reactome.org/biopax/95/48887#ProteinReference1555,HSPC202,Q9P0S3
http://www.reactome.org/biopax/95/48887#ProteinReference1555,UniProt:Q9P0S3 ORMDL1,Q9P0S3
http://www.reactome.org/biopax/95/48887#ProteinReference1555,ORMDL1,Q9P0S3
http://www.reactome.org/biopax/95/48887#ProteinReference3210,MSTP158,Q9ULX3
http://www.reactome.org/biopax/95/48887#ProteinReference3210,PSMD8BP1,Q9ULX3
http://www.reactome.org/biopax/95/48887#ProteinReference3210,NOB1,Q9ULX3
http://www.reactome.org/biopax/95/48887#ProteinReference3210,UniProt:Q9ULX3 NOB1,Q9ULX3
http://www.reactome.org/biopax/95/48887#ProteinReference3210,ART4,Q9ULX3
http://www.reactome.org/biopax/95/48887#ProteinReference3210,NOB1P,Q9ULX3
http://www.reactome.org/biopax/95/48887#ProteinReference6627,DDP2,Q9Y5J9
http://www.reactome.org/biopax/95/48887#ProteinReference6627,DDPL,Q9Y5J9
http://www.reactome.org/biopax/95/48887#ProteinReference6627,UniProt:Q9Y5J9 TIMM8B,Q9Y5J9
http://www.reactome.org/biopax/95/48887#ProteinReference6627,TIMM8B,Q9Y5J9
http://www.reactome.org/biopax/95/48887#ProteinReference6627,TIM8B,Q9Y5J9
http://www.reactome.org/biopax/95/48887#ProteinReference4578,STAM2,O75886
http://www.reactome.org/biopax/95/48887#ProteinReference4578,UniProt:O75886 STAM2,O75886
http://www.reactome.org/biopax/95/48887#ProteinReference4578,HBP,O75886
http://www.reactome.org/biopax/95/48887#ProteinReference10616,UniProt:Q86W56 PARG,Q86W56
http://www.reactome.org/biopax/95/48887#ProteinReference10616,PARG,Q86W56
http://www.reactome.org/biopax/95/48887#ProteinReference706,UNR,P55055
http://www.reactome.org/biopax/95/48887#ProteinReference706,LXRB,P55055
http://www.reactome.org/biopax/95/48887#ProteinReference706,UniProt:P55055 NR1H2,P55055
http://www.reactome.org/biopax/95/48887#ProteinReference706,NER,P55055
http://www.reactome.org/biopax/95/48887#ProteinReference706,NR1H2,P55055
http://www.reactome.org/biopax/95/48887#ProteinReference3916,UniProt:O94810 RGS11,O94810
http://www.reactome.org/biopax/95/48887#ProteinReference3916,RGS11,O94810
http://www.reactome.org/biopax/95/48887#ProteinReference7569,FRAT2,O75474
http://www.reactome.org/biopax/95/48887#ProteinReference7569,UniProt:O75474 FRAT2,O75474
http://www.reactome.org/biopax/95/48887#ProteinReference11010,MEF2B,Q02080
http://www.reactome.org/biopax/95/48887#ProteinReference11010,UniProt:Q02080 MEF2B,Q02080
http://www.reactome.org/biopax/95/48887#ProteinReference11010,XMEF2,Q02080
http://www.reactome.org/biopax/95/48887#ProteinReference9488,UniProt:P12488 env,P12488
http://www.reactome.org/biopax/95/48887#ProteinReference9488,env,P12488
http://www.reactome.org/biopax/95/48887#ProteinReference4421,NIRF,Q96PU4
http://www.reactome.org/biopax/95/48887#ProteinReference4421,UniProt:Q96PU4 UHRF2,Q96PU4
http://www.reactome.org/biopax/95/48887#ProteinReference4421,RNF107,Q96PU4
http://www.reactome.org/biopax/95/48887#ProteinReference4421,UHRF2,Q96PU4
http://www.reactome.org/biopax/95/48887#ProteinReference3763,C10orf34,Q96BP2
http://www.reactome.org/biopax/95/48887#ProteinReference3763,UniProt:Q96BP2 CHCHD1,Q96BP2
http://www.reactome.org/biopax/95/48887#ProteinReference3763,MRPS37,Q96BP2
http://www.reactome.org/biopax/95/48887#ProteinReference3763,CHCHD1,Q96BP2
http://www.reactome.org/biopax/95/48887#ProteinReference11390,C17orf68,Q2NKJ3
http://www.reactome.org/biopax/95/48887#ProteinReference11390,UniProt:Q2NKJ3 CTC1,Q2NKJ3
http://www.reactome.org/biopax/95/48887#ProteinReference11390,CTC1,Q2NKJ3
http://www.reactome.org/biopax/95/48887#ProteinReference2112,UniProt:P07741 APRT,P07741
http://www.reactome.org/biopax/95/48887#ProteinReference2112,APRT,P07741
http://www.reactome.org/biopax/95/48887#ProteinReference4646,UniProt:Q969V5 MUL1,Q969V5
http://www.reactome.org/biopax/95/48887#ProteinReference4646,GIDE,Q969V5
http://www.reactome.org/biopax/95/48887#ProteinReference4646,MUL1,Q969V5
http://www.reactome.org/biopax/95/48887#ProteinReference4646,MAPL,Q969V5
http://www.reactome.org/biopax/95/48887#ProteinReference4646,RNF218,Q969V5
http://www.reactome.org/biopax/95/48887#ProteinReference4646,MULAN,Q969V5
http://www.reactome.org/biopax/95/48887#ProteinReference4646,C1orf166,Q969V5
http://www.reactome.org/biopax/95/48887#ProteinReference2674,UGT1A7,Q9HAW7
http://www.reactome.org/biopax/95/48887#ProteinReference2674,GNT1,Q9HAW7
http://www.reactome.org/biopax/95/48887#ProteinReference2674,UniProt:Q9HAW7 UGT1A7,Q9HAW7
http://www.reactome.org/biopax/95/48887#ProteinReference2674,UGT1,Q9HAW7
http://www.reactome.org/biopax/95/48887#ProteinReference7020,CCL21,O00585
http://www.reactome.org/biopax/95/48887#ProteinReference7020,UNQ784/PRO1600,O00585
http://www.reactome.org/biopax/95/48887#ProteinReference7020,UniProt:O00585 CCL21,O00585
http://www.reactome.org/biopax/95/48887#ProteinReference7020,SCYA21,O00585
http://www.reactome.org/biopax/95/48887#ProteinReference1368,GPD1L,Q8N335
http://www.reactome.org/biopax/95/48887#ProteinReference1368,KIAA0089,Q8N335
http://www.reactome.org/biopax/95/48887#ProteinReference1368,UniProt:Q8N335 GPD1L,Q8N335
http://www.reactome.org/biopax/95/48887#ProteinReference1154,UniProt:O00327 BMAL1,O00327
http://www.reactome.org/biopax/95/48887#ProteinReference1154,PASD3,O00327
http://www.reactome.org/biopax/95/48887#ProteinReference1154,MOP3,O00327
http://www.reactome.org/biopax/95/48887#ProteinReference1154,ARNTL,O00327
http://www.reactome.org/biopax/95/48887#ProteinReference1154,BMAL1,O00327
http://www.reactome.org/biopax/95/48887#ProteinReference1154,BHLHE5,O00327
http://www.reactome.org/biopax/95/48887#ProteinReference10296,UniProt:Q6ZMV8 ZNF730,Q6ZMV8
http://www.reactome.org/biopax/95/48887#ProteinReference10296,ZNF730,Q6ZMV8
http://www.reactome.org/biopax/95/48887#ProteinReference1126,UniProt:P16671 CD36,P16671
http://www.reactome.org/biopax/95/48887#ProteinReference1126,GP3B,P16671
http://www.reactome.org/biopax/95/48887#ProteinReference1126,GP4,P16671
http://www.reactome.org/biopax/95/48887#ProteinReference1126,CD36,P16671
http://www.reactome.org/biopax/95/48887#ProteinReference5235,GSN,P06396
http://www.reactome.org/biopax/95/48887#ProteinReference5235,UniProt:P06396 GSN,P06396
http://www.reactome.org/biopax/95/48887#ProteinReference8791,UniProt:Q13287 NMI,Q13287
http://www.reactome.org/biopax/95/48887#ProteinReference8791,NMI,Q13287
http://www.reactome.org/biopax/95/48887#ProteinReference10073,UniProt:Q9UK10 ZNF225,Q9UK10
http://www.reactome.org/biopax/95/48887#ProteinReference10073,ZNF225,Q9UK10
http://www.reactome.org/biopax/95/48887#ProteinReference8017,UniProt:Q9NXC2 GFOD1,Q9NXC2
http://www.reactome.org/biopax/95/48887#ProteinReference8017,GFOD1,Q9NXC2
http://www.reactome.org/biopax/95/48887#ProteinReference8017,C6orf114,Q9NXC2
http://www.reactome.org/biopax/95/48887#ProteinReference1638,ACAT2,Q9BWD1
http://www.reactome.org/biopax/95/48887#ProteinReference1638,UniProt:Q9BWD1 ACAT2,Q9BWD1
http://www.reactome.org/biopax/95/48887#ProteinReference1638,ACTL,Q9BWD1
http://www.reactome.org/biopax/95/48887#ProteinReference4059,UniProt:P34949 MPI,P34949
http://www.reactome.org/biopax/95/48887#ProteinReference4059,PMI1,P34949
http://www.reactome.org/biopax/95/48887#ProteinReference4059,MPI,P34949
http://www.reactome.org/biopax/95/48887#ProteinReference4642,ARHT1,Q8IXI2
http://www.reactome.org/biopax/95/48887#ProteinReference4642,UniProt:Q8IXI2 RHOT1,Q8IXI2
http://www.reactome.org/biopax/95/48887#ProteinReference4642,RHOT1,Q8IXI2
http://www.reactome.org/biopax/95/48887#ProteinReference32,ABCC11,Q96J66
http://www.reactome.org/biopax/95/48887#ProteinReference32,MRP8,Q96J66
http://www.reactome.org/biopax/95/48887#ProteinReference32,UniProt:Q96J66 ABCC11,Q96J66
http://www.reactome.org/biopax/95/48887#ProteinReference1706,FDX1L,Q6P4F2
http://www.reactome.org/biopax/95/48887#ProteinReference1706,UniProt:Q6P4F2 FDX2,Q6P4F2
http://www.reactome.org/biopax/95/48887#ProteinReference1706,FDX2,Q6P4F2
http://www.reactome.org/biopax/95/48887#ProteinReference5957,UniProt:Q92608 DOCK2,Q92608
http://www.reactome.org/biopax/95/48887#ProteinReference5957,DOCK2,Q92608
http://www.reactome.org/biopax/95/48887#ProteinReference5957,KIAA0209,Q92608
http://www.reactome.org/biopax/95/48887#ProteinReference1101,UniProt:Q9NWA0 MED9,Q9NWA0
http://www.reactome.org/biopax/95/48887#ProteinReference1101,MED9,Q9NWA0
http://www.reactome.org/biopax/95/48887#ProteinReference1101,MED25,Q9NWA0
http://www.reactome.org/biopax/95/48887#ProteinReference7271,OPN5,Q6U736
http://www.reactome.org/biopax/95/48887#ProteinReference7271,GPR136,Q6U736
http://www.reactome.org/biopax/95/48887#ProteinReference7271,TMEM13,Q6U736
http://www.reactome.org/biopax/95/48887#ProteinReference7271,PGR12,Q6U736
http://www.reactome.org/biopax/95/48887#ProteinReference7271,UniProt:Q6U736 OPN5,Q6U736
http://www.reactome.org/biopax/95/48887#ProteinReference9644,UniProt:O00264 PGRMC1,O00264
http://www.reactome.org/biopax/95/48887#ProteinReference9644,PGRMC,O00264
http://www.reactome.org/biopax/95/48887#ProteinReference9644,PGRMC1,O00264
http://www.reactome.org/biopax/95/48887#ProteinReference9644,HPR6.6,O00264
http://www.reactome.org/biopax/95/48887#ProteinReference1569,PRKD2,Q9BZL6
http://www.reactome.org/biopax/95/48887#ProteinReference1569,HSPC187,Q9BZL6
http://www.reactome.org/biopax/95/48887#ProteinReference1569,PKD2,Q9BZL6
http://www.reactome.org/biopax/95/48887#ProteinReference1569,UniProt:Q9BZL6 PRKD2,Q9BZL6
http://www.reactome.org/biopax/95/48887#ProteinReference2970,HSPA8,P11142
http://www.reactome.org/biopax/95/48887#ProteinReference2970,UniProt:P11142 HSPA8,P11142
http://www.reactome.org/biopax/95/48887#ProteinReference2970,HSC70,P11142
http://www.reactome.org/biopax/95/48887#ProteinReference2970,HSP73,P11142
http://www.reactome.org/biopax/95/48887#ProteinReference2970,HSPA10,P11142
http://www.reactome.org/biopax/95/48887#ProteinReference11545,KCND2,Q9NZV8
http://www.reactome.org/biopax/95/48887#ProteinReference11545,UniProt:Q9NZV8 KCND2,Q9NZV8
http://www.reactome.org/biopax/95/48887#ProteinReference11545,KIAA1044,Q9NZV8
http://www.reactome.org/biopax/95/48887#ProteinReference6122,UniProt:Q8NHZ8 CDC26,Q8NHZ8
http://www.reactome.org/biopax/95/48887#ProteinReference6122,CDC26,Q8NHZ8
http://www.reactome.org/biopax/95/48887#ProteinReference6122,ANAPC12,Q8NHZ8
http://www.reactome.org/biopax/95/48887#ProteinReference6122,C9orf17,Q8NHZ8
http://www.reactome.org/biopax/95/48887#ProteinReference7656,UniProt:P10070 GLI2,P10070
http://www.reactome.org/biopax/95/48887#ProteinReference7656,THP,P10070
http://www.reactome.org/biopax/95/48887#ProteinReference7656,GLI2,P10070
http://www.reactome.org/biopax/95/48887#ProteinReference1971,C3orf78,Q8WVI0
http://www.reactome.org/biopax/95/48887#ProteinReference1971,UniProt:Q8WVI0 UQCC5,Q8WVI0
http://www.reactome.org/biopax/95/48887#ProteinReference1971,SMIM4,Q8WVI0
http://www.reactome.org/biopax/95/48887#ProteinReference1971,UQCC5,Q8WVI0
http://www.reactome.org/biopax/95/48887#ProteinReference10244,UniProt:Q9H963 ZNF702P,Q9H963
http://www.reactome.org/biopax/95/48887#ProteinReference10244,ZNF702,Q9H963
http://www.reactome.org/biopax/95/48887#ProteinReference10244,ZNF702P,Q9H963
http://www.reactome.org/biopax/95/48887#ProteinReference5836,IGLV1-44,Q5NV81
http://www.reactome.org/biopax/95/48887#ProteinReference5836,V1-16,Q5NV81
http://www.reactome.org/biopax/95/48887#ProteinReference5836,UniProt:Q5NV81 IGLV1-44,Q5NV81
http://www.reactome.org/biopax/95/48887#ProteinReference7706,HAP,P10826
http://www.reactome.org/biopax/95/48887#ProteinReference7706,NR1B2,P10826
http://www.reactome.org/biopax/95/48887#ProteinReference7706,UniProt:P10826 RARB,P10826
http://www.reactome.org/biopax/95/48887#ProteinReference7706,RARB,P10826
http://www.reactome.org/biopax/95/48887#ProteinReference4151,CNIL,Q6PI25
http://www.reactome.org/biopax/95/48887#ProteinReference4151,CNIH2,Q6PI25
http://www.reactome.org/biopax/95/48887#ProteinReference4151,UniProt:Q6PI25 CNIH2,Q6PI25
http://www.reactome.org/biopax/95/48887#ProteinReference11417,UniProt:Q8IVP5 FUNDC1,Q8IVP5
http://www.reactome.org/biopax/95/48887#ProteinReference11417,FUNDC1,Q8IVP5
http://www.reactome.org/biopax/95/48887#ProteinReference10487,UniProt:Q8IXW5 RPAP2,Q8IXW5
http://www.reactome.org/biopax/95/48887#ProteinReference10487,RPAP2,Q8IXW5
http://www.reactome.org/biopax/95/48887#ProteinReference10487,C1orf82,Q8IXW5
http://www.reactome.org/biopax/95/48887#ProteinReference672,APOF,Q13790
http://www.reactome.org/biopax/95/48887#ProteinReference672,UniProt:Q13790 APOF,Q13790
http://www.reactome.org/biopax/95/48887#ProteinReference108,UniProt:Q8NFF2 SLC24A4,Q8NFF2
http://www.reactome.org/biopax/95/48887#ProteinReference108,SLC24A4,Q8NFF2
http://www.reactome.org/biopax/95/48887#ProteinReference108,NCKX4,Q8NFF2
http://www.reactome.org/biopax/95/48887#ProteinReference9836,UniProt:Q969D9 TSLP,Q969D9
http://www.reactome.org/biopax/95/48887#ProteinReference9836,TSLP,Q969D9
http://www.reactome.org/biopax/95/48887#ProteinReference340,AQP5,P55064
http://www.reactome.org/biopax/95/48887#ProteinReference340,UniProt:P55064 AQP5,P55064
