entityRef,entityRefName
reactome:ProteinReference2684,UniProt:P16662 UGT2B7
reactome:ProteinReference8844,UniProt:Q9H269 VPS16
reactome:ProteinReference8844,VPS16
reactome:ProteinReference6330,RFG5
reactome:ProteinReference6330,UniProt:Q8TBA6 GOLGA5
reactome:ProteinReference6330,PIG31
reactome:ProteinReference6330,RETII
reactome:ProteinReference6330,GOLGA5
reactome:ProteinReference7538,HDAC7
reactome:ProteinReference7538,HDRP
reactome:ProteinReference7538,UniProt:Q9UKV0 HDAC9
reactome:ProteinReference7538,MITR
reactome:ProteinReference7538,HDAC7B
reactome:ProteinReference7538,HDAC9
reactome:ProteinReference7538,KIAA0744
reactome:ProteinReference7615,RNF43
reactome:ProteinReference7615,UniProt:Q68DV7 RNF43
reactome:ProteinReference6402,UniProt:P36383 GJC1
reactome:ProteinReference6402,GJA7
reactome:ProteinReference6402,GJC1
reactome:ProteinReference9808,582J2.1
reactome:ProteinReference9808,UniProt:P24394 IL4R
reactome:ProteinReference9808,IL4RA
reactome:ProteinReference9808,IL4R
reactome:ProteinReference5064,UniProt:Q9NRM1 ENAM
reactome:ProteinReference5064,ENAM
reactome:ProteinReference3341,PNPASE
reactome:ProteinReference3341,PNPT1
reactome:ProteinReference3341,UniProt:Q8TCS8 PNPT1
reactome:ProteinReference6962,UniProt:Q13705 ACVR2B
reactome:ProteinReference6962,ACVR2B
reactome:ProteinReference6597,GABARAPL2
reactome:ProteinReference6597,UniProt:P60520 GABARAPL2
reactome:ProteinReference6597,FLC3A
reactome:ProteinReference6597,GEF2
reactome:ProteinReference1794,UniProt:O00555 CACNA1A
reactome:ProteinReference1794,CACNL1A4
reactome:ProteinReference1794,CACNA1A
reactome:ProteinReference1794,CACH4
reactome:ProteinReference1794,CACN3
reactome:ProteinReference3903,UHX1
reactome:ProteinReference3903,USP11
reactome:ProteinReference3903,UniProt:P51784 USP11
reactome:ProteinReference8588,TAF2F
reactome:ProteinReference8588,TAFII55
reactome:ProteinReference8588,UniProt:Q15545 TAF7
reactome:ProteinReference8588,TAF7
reactome:ProteinReference2972,SDCCAG10
reactome:ProteinReference2972,CWC27
reactome:ProteinReference2972,UNQ438/PRO871
reactome:ProteinReference2972,UniProt:Q6UX04 CWC27
reactome:ProteinReference11958,OR5T3
reactome:ProteinReference11958,UniProt:Q8NGG3 OR5T3
reactome:ProteinReference3561,UniProt:P03952 KLKB1
reactome:ProteinReference3561,KLK3
reactome:ProteinReference3561,KLKB1
reactome:ProteinReference3111,USP52
reactome:ProteinReference3111,UniProt:Q504Q3 PAN2
reactome:ProteinReference3111,PAN2
reactome:ProteinReference3111,KIAA0710
reactome:ProteinReference11552,KCNQ5
reactome:ProteinReference11552,UniProt:Q9NR82 KCNQ5
reactome:ProteinReference11227,KRTAP13-4
reactome:ProteinReference11227,KAP13.4
reactome:ProteinReference11227,UniProt:Q3LI77 KRTAP13-4
reactome:ProteinReference6420,DAB2
reactome:ProteinReference6420,UniProt:P98082 DAB2
reactome:ProteinReference6420,DOC2
reactome:ProteinReference3579,UniProt:Q9ULZ9 MMP17
reactome:ProteinReference3579,MT4MMP
reactome:ProteinReference3579,MMP17
reactome:ProteinReference3056,UniProt:P83369 LSM11
reactome:ProteinReference3056,LSM11
reactome:ProteinReference4842,METTL20
reactome:ProteinReference4842,C12orf72
reactome:ProteinReference4842,UniProt:Q8IXQ9 ETFBKMT
reactome:ProteinReference4842,ETFBKMT
reactome:ProteinReference5589,UniProt:P43405 SYK
reactome:ProteinReference5589,SYK
reactome:ProteinReference3819,PTD007
reactome:ProteinReference3819,MRPS32
reactome:ProteinReference3819,RPML31
reactome:ProteinReference3819,HSPC204
reactome:ProteinReference3819,UniProt:Q9Y6G3 MRPL42
reactome:ProteinReference3819,MRPL31
reactome:ProteinReference3819,MRPL42
reactome:ProteinReference1826,LDHX
reactome:ProteinReference1826,LDHC
reactome:ProteinReference1826,LDH3
reactome:ProteinReference1826,UniProt:P07864 LDHC
reactome:ProteinReference208,UniProt:Q9UBX3 SLC25A10
reactome:ProteinReference208,SLC25A10
reactome:ProteinReference208,DIC
reactome:ProteinReference11956,OR5T1P
reactome:ProteinReference11956,OR5T1
reactome:ProteinReference11956,UniProt:Q8NG75 OR5T1
reactome:ProteinReference4864,TPGS1
reactome:ProteinReference4864,UniProt:Q6ZTW0 TPGS1
reactome:ProteinReference4864,C19orf20
reactome:ProteinReference6327,UniProt:Q92738 USP6NL
reactome:ProteinReference6327,KIAA0019
reactome:ProteinReference6327,USP6NL
reactome:ProteinReference3642,UniProt:Q14773 ICAM4
reactome:ProteinReference3642,ICAM4
reactome:ProteinReference3642,LW
reactome:ProteinReference8730,UL98
reactome:ProteinReference8730,UniProt:F5HF49 UL98
reactome:ProteinReference10414,UniProt:Q9BZS1 FOXP3
reactome:ProteinReference10414,IPEX
reactome:ProteinReference10414,JM2
reactome:ProteinReference10414,FOXP3
reactome:ProteinReference9702,IFI27
reactome:ProteinReference9702,UniProt:P40305 IFI27
reactome:ProteinReference7169,UniProt:P25100 ADRA1D
reactome:ProteinReference7169,ADRA1A
reactome:ProteinReference7169,ADRA1D
reactome:ProteinReference8544,hlyA
reactome:ProteinReference8544,UniProt:P08715 hlyA
reactome:ProteinReference10251,ZNF699
reactome:ProteinReference10251,UniProt:Q32M78 ZNF699
reactome:ProteinReference8937,UniProt:Q5T4S7 UBR4
reactome:ProteinReference8937,KIAA1307
reactome:ProteinReference8937,RBAF600
reactome:ProteinReference8937,UBR4
reactome:ProteinReference8937,KIAA0462
reactome:ProteinReference9737,TERF
reactome:ProteinReference9737,RNF16
reactome:ProteinReference9737,TRIM17
reactome:ProteinReference9737,RBCC
reactome:ProteinReference9737,UniProt:Q9Y577 TRIM17
reactome:ProteinReference3109,UniProt:Q14240 EIF4A2
reactome:ProteinReference3109,DDX2B
reactome:ProteinReference3109,EIF4A2
reactome:ProteinReference3109,EIF4F
reactome:ProteinReference4203,COPE
reactome:ProteinReference4203,UniProt:O14579 COPE
reactome:ProteinReference2151,MDS006
reactome:ProteinReference2151,C17orf48
reactome:ProteinReference2151,Nbla03831
reactome:ProteinReference2151,UniProt:Q3LIE5 ADPRM
reactome:ProteinReference2151,ADPRM
reactome:ProteinReference8196,D2E7
reactome:ProteinReference8196,Humira&reg;
reactome:ProteinReference8196,adalimumab
reactome:ProteinReference8196,adalimumab [Guide to Pharmacology:4860]
reactome:ProteinReference9690,VPS35L
reactome:ProteinReference9690,101F10.2
reactome:ProteinReference9690,C16orf62
reactome:ProteinReference9690,UniProt:Q7Z3J2 VPS35L
reactome:ProteinReference10653,MMS4
reactome:ProteinReference10653,UniProt:Q96AY2 EME1
reactome:ProteinReference10653,EME1
reactome:ProteinReference4770,KIAA0072
reactome:ProteinReference4770,UniProt:Q16401 PSMD5
reactome:ProteinReference4770,PSMD5
reactome:ProteinReference538,OSTM1
reactome:ProteinReference538,UniProt:Q86WC4 OSTM1
reactome:ProteinReference538,UNQ6098/PRO21201
reactome:ProteinReference538,GL
reactome:ProteinReference538,HSPC019
reactome:ProteinReference9753,UniProt:P12493 gag
reactome:ProteinReference9753,gag
reactome:ProteinReference3862,UniProt:O15212 PFDN6
reactome:ProteinReference3862,PFD6
reactome:ProteinReference3862,PFDN6
reactome:ProteinReference3862,HKE2
reactome:ProteinReference2433,QARS1
reactome:ProteinReference2433,QARS
reactome:ProteinReference2433,UniProt:P47897 QARS1
reactome:ProteinReference2519,QM
reactome:ProteinReference2519,RPL10
reactome:ProteinReference2519,DXS648E
reactome:ProteinReference2519,UniProt:P27635 RPL10
reactome:ProteinReference2335,RIMKLB
reactome:ProteinReference2335,FAM80B
reactome:ProteinReference2335,UniProt:Q9ULI2 RIMKLB
reactome:ProteinReference2335,KIAA1238
reactome:ProteinReference6388,KIAA0034
reactome:ProteinReference6388,CLH17
reactome:ProteinReference6388,CLTC
reactome:ProteinReference6388,CLTCL2
reactome:ProteinReference6388,UniProt:Q00610-1 CLTC
reactome:ProteinReference6958,CER1
reactome:ProteinReference6958,DAND4
reactome:ProteinReference6958,UniProt:O95813 CER1
reactome:ProteinReference9617,UniProt:Q96BM9 ARL8A
reactome:ProteinReference9617,ARL8A
reactome:ProteinReference9617,GIE2
reactome:ProteinReference9617,ARL10B
reactome:ProteinReference4317,MUC19
reactome:ProteinReference4317,UniProt:Q7Z5P9 MUC19
reactome:ProteinReference7373,UniProt:Q9NYW0 TAS2R10
reactome:ProteinReference7373,TAS2R10
reactome:ProteinReference936,EXTL3
reactome:ProteinReference936,UniProt:O43909 EXTL3
reactome:ProteinReference936,KIAA0519
reactome:ProteinReference936,EXTL1L
reactome:ProteinReference936,EXTR1
reactome:ProteinReference11730,OR2A6
reactome:ProteinReference11730,UniProt:Q96R47 OR2A14
reactome:ProteinReference11730,OR2A14
reactome:ProteinReference11730,OR2A14P
reactome:ProteinReference48,HEL-S-70
reactome:ProteinReference48,HEL-220
reactome:ProteinReference48,UniProt:P55072 VCP
reactome:ProteinReference48,VCP
reactome:ProteinReference6114,H1F5
reactome:ProteinReference6114,UniProt:P16401 H1-5
reactome:ProteinReference6114,H1-5
reactome:ProteinReference6114,HIST1H1B
reactome:ProteinReference5298,UniProt:P35244 RPA3
reactome:ProteinReference5298,RPA14
reactome:ProteinReference5298,RPA3
reactome:ProteinReference5298,REPA3
reactome:ProteinReference11918,OR5AN1
reactome:ProteinReference11918,UniProt:Q8NGI8 OR5AN1
reactome:ProteinReference6017,MT1M
reactome:ProteinReference6017,UniProt:P13640 MT1G
reactome:ProteinReference6017,MT1K
reactome:ProteinReference6017,MT1G
reactome:ProteinReference8121,ICEN19
reactome:ProteinReference8121,UniProt:Q92674 CENPI
reactome:ProteinReference8121,LRPR1
reactome:ProteinReference8121,FSHPRH1
reactome:ProteinReference8121,CENPI
reactome:ProteinReference9943,UniProt:O76075 DFFB
reactome:ProteinReference9943,CAD
reactome:ProteinReference9943,DFFB
reactome:ProteinReference9943,DFF2
reactome:ProteinReference9943,DFF40
reactome:ProteinReference9906,UniProt:P41273 TNFSF9
reactome:ProteinReference9906,TNFSF9
reactome:ProteinReference2762,UniProt:P07451 CA3
reactome:ProteinReference2762,CA3
reactome:ProteinReference8213,IMP3
reactome:ProteinReference8213,UniProt:Q8TCT8 SPPL2A
reactome:ProteinReference8213,SPPL2A
reactome:ProteinReference8213,PSEC0147
reactome:ProteinReference8213,PSL2
reactome:ProteinReference1254,UniProt:P10632 CYP2C8
reactome:ProteinReference1254,CYP2C8
reactome:ProteinReference7328,UniProt:P09544 WNT2
reactome:ProteinReference7328,WNT2
reactome:ProteinReference7328,IRP
reactome:ProteinReference7328,INT1L1
reactome:ProteinReference2940,KIAA0670
reactome:ProteinReference2940,ACIN1
reactome:ProteinReference2940,ACINUS
reactome:ProteinReference2940,UniProt:Q9UKV3 ACIN1
reactome:ProteinReference6504,UBAP1
reactome:ProteinReference6504,NAG20
reactome:ProteinReference6504,UniProt:Q9NZ09 UBAP1
reactome:ProteinReference9795,PTPN14
reactome:ProteinReference9795,PTPD2
reactome:ProteinReference9795,UniProt:Q15678 PTPN14
reactome:ProteinReference9795,PEZ
reactome:ProteinReference10607,DGU
reactome:ProteinReference10607,UNG
reactome:ProteinReference10607,UNG15
reactome:ProteinReference10607,UniProt:P13051-1 UNG
reactome:ProteinReference10607,UNG1
reactome:ProteinReference9208,UniProt:Q6Q0C0 TRAF7
reactome:ProteinReference9208,RFWD1
reactome:ProteinReference9208,TRAF7
reactome:ProteinReference9208,RNF119
reactome:ProteinReference9397,Piasky&reg;
reactome:ProteinReference9397,Senkai&reg; (China)
reactome:ProteinReference9397,crovalimab
reactome:ProteinReference9397,SKY59
reactome:ProteinReference9397,RG-6107
reactome:ProteinReference9397,crovalimab [Guide to Pharmacology:12790]
reactome:ProteinReference9397,crovalimab-akkz
reactome:ProteinReference9397,RG6107
reactome:ProteinReference10171,ZNF514
reactome:ProteinReference10171,UniProt:Q96K75 ZNF514
reactome:ProteinReference9491,UniProt:P12491 env
reactome:ProteinReference9491,env
reactome:ProteinReference7039,CXCR7
reactome:ProteinReference7039,GPR159
reactome:ProteinReference7039,ACKR3
reactome:ProteinReference7039,CMKOR1
reactome:ProteinReference7039,UniProt:P25106 ACKR3
reactome:ProteinReference7039,RDC1
reactome:ProteinReference214,UniProt:Q6PCB8 EMB
reactome:ProteinReference214,EMB
reactome:ProteinReference11160,LIPM
reactome:ProteinReference11160,UniProt:Q5VYY2 LIPM
reactome:ProteinReference11160,LIPL3
reactome:ProteinReference6562,IRLB
reactome:ProteinReference6562,UniProt:Q7Z401 DENND4A
reactome:ProteinReference6562,MYCPBP
reactome:ProteinReference6562,DENND4A
reactome:ProteinReference9405,UniProt:P07360 C8G
reactome:ProteinReference9405,C8G
reactome:ProteinReference8957,MYO10
reactome:ProteinReference8957,UniProt:Q9HD67 MYO10
reactome:ProteinReference8957,KIAA0799
reactome:ProteinReference11373,UniProt:Q9BY41-1 HDAC8
reactome:ProteinReference11373,HDAC8
reactome:ProteinReference11373,HDACL1
reactome:ProteinReference11373,CDA07
reactome:ProteinReference6901,C1orf215
reactome:ProteinReference6901,STMN1
reactome:ProteinReference6901,UniProt:P16949 STMN1
reactome:ProteinReference6901,LAP18
reactome:ProteinReference6901,OP18
reactome:ProteinReference1664,UniProt:Q9Y5U4 INSIG2
reactome:ProteinReference1664,INSIG2
reactome:ProteinReference8560,ICH2
reactome:ProteinReference8560,UniProt:P49662 CASP4
reactome:ProteinReference8560,CASP4
reactome:ProteinReference1312,SLC25A17
reactome:ProteinReference1312,UniProt:O43808 SLC25A17
reactome:ProteinReference1312,PMP34
reactome:ProteinReference8295,IL10RA
reactome:ProteinReference8295,UniProt:Q13651 IL10RA
reactome:ProteinReference8295,IL10R
reactome:ProteinReference10179,ZNF544
reactome:ProteinReference10179,UniProt:Q6NX49 ZNF544
reactome:ProteinReference4486,THRB
reactome:ProteinReference4486,THR1
reactome:ProteinReference4486,UniProt:P10828 THRB
reactome:ProteinReference4486,NR1A2
reactome:ProteinReference4486,ERBA2
reactome:ProteinReference3419,P3H1
reactome:ProteinReference3419,GROS1
reactome:ProteinReference3419,LEPRE1
reactome:ProteinReference3419,PSEC0109
reactome:ProteinReference3419,UniProt:Q32P28 P3H1
reactome:ProteinReference9850,UNQ3120/PRO10272
reactome:ProteinReference9850,IL25
reactome:ProteinReference9850,UniProt:Q9H293 IL25
reactome:ProteinReference9850,IL17E
reactome:ProteinReference9727,UniProt:O15344 MID1
reactome:ProteinReference9727,FXY
reactome:ProteinReference9727,XPRF
reactome:ProteinReference9727,RNF59
reactome:ProteinReference9727,MID1
reactome:ProteinReference9727,TRIM18
reactome:ProteinReference11274,C10orf116
reactome:ProteinReference11274,APM2
reactome:ProteinReference11274,UniProt:Q15847 ADIRF
reactome:ProteinReference11274,ADIRF
reactome:ProteinReference11274,AFRO
reactome:ProteinReference8953,IGHG3
reactome:ProteinReference8953,UniProt:P01860 IGHG3
reactome:ProteinReference2390,SERINC4
reactome:ProteinReference2390,UniProt:A6NH21 SERINC4
reactome:ProteinReference3934,UniProt:P49366 DHPS
reactome:ProteinReference3934,DHPS
reactome:ProteinReference3934,DS
reactome:ProteinReference10420,AUTS2
reactome:ProteinReference10420,KIAA0442
reactome:ProteinReference10420,UniProt:Q8WXX7 AUTS2
reactome:ProteinReference3492,VTN
reactome:ProteinReference3492,UniProt:P04004 VTN
reactome:ProteinReference251,LAT1
reactome:ProteinReference251,CD98LC
reactome:ProteinReference251,SLC7A5
reactome:ProteinReference251,MPE16
reactome:ProteinReference251,UniProt:Q01650 SLC7A5
reactome:ProteinReference8303,UniProt:Q9Y572 RIPK3
reactome:ProteinReference8303,RIPK3
reactome:ProteinReference8303,RIP3
reactome:ProteinReference11716,OR1L1
reactome:ProteinReference11716,UniProt:Q8NH94 OR1L1
reactome:ProteinReference11716,OR1L2
reactome:ProteinReference10025,UniProt:P52742 ZNF135
reactome:ProteinReference10025,ZNF135
reactome:ProteinReference10025,ZNF61
reactome:ProteinReference10025,ZNF78L1
reactome:ProteinReference11052,KRT3
reactome:ProteinReference11052,UniProt:P12035 KRT3
reactome:ProteinReference1589,ST6GALNAC5
reactome:ProteinReference1589,SIAT7E
reactome:ProteinReference1589,UniProt:Q9BVH7 ST6GALNAC5
reactome:ProteinReference1917,NDUFB3
reactome:ProteinReference1917,UniProt:O43676 NDUFB3
reactome:ProteinReference7125,UniProt:O43193 MLNR
reactome:ProteinReference7125,GPR38
reactome:ProteinReference7125,MLNR
reactome:ProteinReference7125,MTLR
reactome:ProteinReference7125,MTLR1
reactome:ProteinReference4606,USP17L18
reactome:ProteinReference4606,UniProt:D6R9N7 USP17L18
reactome:ProteinReference5496,UniProt:P49023 PXN
reactome:ProteinReference5496,PXN
reactome:ProteinReference956,CTSL1
reactome:ProteinReference956,CTSL
reactome:ProteinReference956,UniProt:P07711 CTSL
reactome:ProteinReference4692,ATX3L
reactome:ProteinReference4692,UniProt:Q9H3M9 ATXN3L
reactome:ProteinReference4692,ATXN3L
reactome:ProteinReference4692,MJDL
reactome:ProteinReference1850,UniProt:Q96HS1-1 PGAM5
reactome:ProteinReference1850,PGAM5
reactome:ProteinReference7790,UniProt:Q6VAB6 KSR2
reactome:ProteinReference7790,KSR2
reactome:ProteinReference6910,SPINT2
reactome:ProteinReference6910,UniProt:O43291 SPINT2
reactome:ProteinReference6910,HAI2
reactome:ProteinReference6910,KOP
reactome:ProteinReference9145,CD22
reactome:ProteinReference9145,UniProt:P20273 CD22
reactome:ProteinReference9145,SIGLEC2
reactome:ProteinReference10792,TCTEX1D1
reactome:ProteinReference10792,UniProt:Q8N7M0 DYNLT5
reactome:ProteinReference10792,DYNLT5
reactome:ProteinReference551,UniProt:Q92736 RYR2
reactome:ProteinReference551,RYR2
reactome:ProteinReference4768,UniProt:O75832 PSMD10
reactome:ProteinReference4768,PSMD10
reactome:ProteinReference2823,SRSF2
reactome:ProteinReference2823,SFRS2
reactome:ProteinReference2823,UniProt:Q01130 SRSF2
reactome:ProteinReference5452,PRDM8
reactome:ProteinReference5452,UniProt:Q9NQV8 PRDM8
reactome:ProteinReference5452,PFM5
reactome:ProteinReference6150,UniProt:Q9Y2D1 ATF5
reactome:ProteinReference6150,ATFX
reactome:ProteinReference6150,ATF5
reactome:ProteinReference3883,CCT3
reactome:ProteinReference3883,UniProt:P49368 CCT3
reactome:ProteinReference3883,CCTG
reactome:ProteinReference3883,TRIC5
reactome:ProteinReference1499,UniProt:Q9BT40 INPP5K
reactome:ProteinReference1499,INPP5K
reactome:ProteinReference1499,SKIP
reactome:ProteinReference1499,PPS
reactome:ProteinReference7385,GPR60
reactome:ProteinReference7385,TAS2R40
reactome:ProteinReference7385,UniProt:P59535 TAS2R40
reactome:ProteinReference5581,UniProt:P21731-2 TBXA2R
reactome:ProteinReference5581,TBXA2R
reactome:ProteinReference3609,UniProt:Q9UMQ6 CAPN11
reactome:ProteinReference3609,CAPN11
reactome:ProteinReference8493,UniProt:P0A3M3 bla
reactome:ProteinReference8493,oxa9
