entity,id
http://smpdb.ca/pathways/#Compound/PW_C057902_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C040680_Endoplasmic_Reticulum,
http://smpdb.ca/pathways/#Compound/PW_C040448_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C057918_Cytosol,
http://smpdb.ca/pathways/#Compound/Generic163_Mitochondrial_Inner_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C000800_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C000875,
http://smpdb.ca/pathways/#Compound/PW_C001999_Mitochondrion,
http://smpdb.ca/pathways/#Compound/PW_C006739_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C007308_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C002012_Mitochondrial_Matrix,
http://smpdb.ca/pathways/#Compound/PW_C040660_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C003011_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C001381_Peroxisome_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C001031_Cell_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C044549,
http://smpdb.ca/pathways/#Compound/PW_C000544,
http://smpdb.ca/pathways/#Compound/PW_C045277_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C002906_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C001034_sarcoplasmic_reticulum,
http://smpdb.ca/pathways/#Compound/PW_C104809_Endoplasmic_Reticulum,
http://smpdb.ca/pathways/#Compound/PW_C009243,
http://smpdb.ca/pathways/#Compound/PW_C000041,
http://smpdb.ca/pathways/#Compound/PW_C002987_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C001078_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C000866_Mitochondrial_Matrix,
http://smpdb.ca/pathways/#Compound/PW_C104699,
http://smpdb.ca/pathways/#Compound/PW_C000862_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C000837_Inner_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C104729_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C008829,
http://smpdb.ca/pathways/#Compound/PW_C001420_Extracellular_Space,
http://smpdb.ca/pathways/#Compound/Generic70_Mitochondrial_Matrix,
http://smpdb.ca/pathways/#Compound/PW_C000489_Cytosol,
http://smpdb.ca/pathways/#Compound/Generic242,
http://smpdb.ca/pathways/#Compound/PW_C002381_Mitochondrion,
http://smpdb.ca/pathways/#Compound/PW_C040614,
http://smpdb.ca/pathways/#Compound/PW_C000967,
http://smpdb.ca/pathways/#Compound/Generic61,
http://smpdb.ca/pathways/#Compound/PW_C000136_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C003019_Mitochondrial_Matrix,
http://smpdb.ca/pathways/#Compound/PW_C000086_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C001214_Chloroplast,
http://smpdb.ca/pathways/#Compound/PW_C009228_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C001207,
http://smpdb.ca/pathways/#Compound/PW_C104771_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C040954,
http://smpdb.ca/pathways/#Compound/PW_C000188_Cell_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C001457_Mitochondrial_Matrix,
http://smpdb.ca/pathways/#Compound/PW_C104739_Peroxisome,
http://smpdb.ca/pathways/#Compound/PW_C040662_Nucleus,
http://smpdb.ca/pathways/#Compound/PW_C000134_Mitochondrial_Matrix,
http://smpdb.ca/pathways/#Compound/PW_C006761_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C040683_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C000808,
http://smpdb.ca/pathways/#Compound/PW_C040632,
http://smpdb.ca/pathways/#Compound/PW_C000085_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C000109_Chloroplast,
http://smpdb.ca/pathways/#Compound/PW_C006078_Cell_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C000544_Endoplasmic_Reticulum,
http://smpdb.ca/pathways/#Compound/PW_C001057_Mitochondrion,
http://smpdb.ca/pathways/#Compound/PW_C000023_Extracellular_Space,
http://smpdb.ca/pathways/#Compound/PW_C096766_Cell_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C040647_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C040694_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C002719_Endoplasmic_Reticulum,
http://smpdb.ca/pathways/#Compound/PW_C000143_Peroxisome,
http://smpdb.ca/pathways/#Compound/PW_C002751,
http://smpdb.ca/pathways/#Compound/PW_C001247,
http://smpdb.ca/pathways/#Compound/PW_C000145,
http://smpdb.ca/pathways/#Compound/PW_C001064,
http://smpdb.ca/pathways/#Compound/PW_C000969,
http://smpdb.ca/pathways/#Compound/PW_C042898,
http://smpdb.ca/pathways/#Compound/PW_C042617_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C001928_Peroxisome,
http://smpdb.ca/pathways/#Compound/PW_C009221,
http://smpdb.ca/pathways/#Compound/PW_C001858_Lysosome,
http://smpdb.ca/pathways/#Compound/PW_C002963_Inner_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C000071_Mitochondrial_Matrix,
http://smpdb.ca/pathways/#Compound/PW_C000693,
http://smpdb.ca/pathways/#Compound/PW_C000025,
http://smpdb.ca/pathways/#Compound/Generic208,
http://smpdb.ca/pathways/#Compound/PW_C040494_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C006761_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C000083_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C002064,
http://smpdb.ca/pathways/#Compound/PW_C000763,
http://smpdb.ca/pathways/#Compound/PW_C000911_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C000955,
http://smpdb.ca/pathways/#Compound/PW_C000130_Mitochondrial_Matrix,
http://smpdb.ca/pathways/#Compound/PW_C009022_Extracellular_Space,
http://smpdb.ca/pathways/#Compound/PW_C009240,
http://smpdb.ca/pathways/#Compound/Generic323_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C000888,
http://smpdb.ca/pathways/#Compound/PW_C002113_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C040951_Inner_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C000498_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C002003_Mitochondrion,
http://smpdb.ca/pathways/#Compound/PW_C104741_Chloroplast,
http://smpdb.ca/pathways/#Compound/PW_C040075_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C002585_Lysosome,
http://smpdb.ca/pathways/#Compound/PW_C009801_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C000179_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C001860_Mitochondrial_Outer_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C001154_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C043308,
http://smpdb.ca/pathways/#Compound/PW_C000988_Mitochondrion,
http://smpdb.ca/pathways/#Compound/PW_C001523_Mitochondrial_Matrix,
http://smpdb.ca/pathways/#Compound/PW_C040996,
http://smpdb.ca/pathways/#Compound/PW_C043013,
http://smpdb.ca/pathways/#Compound/PW_C000804,
http://smpdb.ca/pathways/#Compound/PW_C001170_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C001459_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C001500_Mitochondrion,
http://smpdb.ca/pathways/#Compound/Generic254,
http://smpdb.ca/pathways/#Compound/PW_C000038_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C040939_Chloroplast,
http://smpdb.ca/pathways/#Compound/PW_C101846,
http://smpdb.ca/pathways/#Compound/PW_C040741,
http://smpdb.ca/pathways/#Compound/PW_C000070,
http://smpdb.ca/pathways/#Compound/PW_C000096_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C002913_Mitochondrion,
http://smpdb.ca/pathways/#Compound/PW_C009580_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C002313_Lysosome,
http://smpdb.ca/pathways/#Compound/PW_C040562_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C002914_Mitochondrion,
http://smpdb.ca/pathways/#Compound/PW_C001924_Cytoplasm,
http://smpdb.ca/pathways/#Compound/Generic69_Mitochondrial_Inner_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C000064_Chloroplast,
http://smpdb.ca/pathways/#Compound/PW_C041153,
http://smpdb.ca/pathways/#Compound/PW_C040532,
http://smpdb.ca/pathways/#Compound/Generic559_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C000079_Mitochondrial_Outer_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C001708_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C000161_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C000448_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C040721_Mitochondrion,
http://smpdb.ca/pathways/#Compound/PW_C000070_Peroxisome,
http://smpdb.ca/pathways/#Compound/PW_C002028_Endoplasmic_Reticulum,
http://smpdb.ca/pathways/#Compound/PW_C040590_Extracellular_Space,
http://smpdb.ca/pathways/#Compound/PW_C040992,
http://smpdb.ca/pathways/#Compound/PW_C001701_Nucleus,
http://smpdb.ca/pathways/#Compound/PW_C001106_Chloroplast,
http://smpdb.ca/pathways/#Compound/PW_C002013_Mitochondrion,
http://smpdb.ca/pathways/#Compound/Generic145,
http://smpdb.ca/pathways/#Compound/PW_C000024,
http://smpdb.ca/pathways/#Compound/PW_C000910,
http://smpdb.ca/pathways/#Compound/PW_C000101,
http://smpdb.ca/pathways/#Compound/PW_C044557,
http://smpdb.ca/pathways/#Compound/PW_C000544_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Compound/Generic295_Endoplasmic_Reticulum,
http://smpdb.ca/pathways/#Compound/PW_C040965,
http://smpdb.ca/pathways/#Compound/PW_C006742_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C000194_Golgi_apparatus,
http://smpdb.ca/pathways/#Compound/PW_C000092_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C006775_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C042669,
http://smpdb.ca/pathways/#Compound/PW_C000090_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C040957_Periplasmic_Space,
http://smpdb.ca/pathways/#Compound/PW_C009219_Cell_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C000020,
http://smpdb.ca/pathways/#Compound/PW_C040603_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C009897_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C040484_Extracellular_Space,
http://smpdb.ca/pathways/#Compound/PW_C045263_Cytosol,
http://smpdb.ca/pathways/#Compound/Generic533_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C000184_Endoplasmic_Reticulum,
http://smpdb.ca/pathways/#Compound/PW_C002905_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C000824,
http://smpdb.ca/pathways/#Compound/PW_C044502_Endoplasmic_Reticulum,
http://smpdb.ca/pathways/#Compound/PW_C003904_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C000163_Mitochondrion,
http://smpdb.ca/pathways/#Compound/PW_C040506,
http://smpdb.ca/pathways/#Compound/PW_C000749_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C001134_Chloroplast,
http://smpdb.ca/pathways/#Compound/PW_C040596_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C001036_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C000159_Mitochondrial_Matrix,
http://smpdb.ca/pathways/#Compound/PW_C001541_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C040852,
http://smpdb.ca/pathways/#Compound/PW_C001811_Extracellular_Space,
http://smpdb.ca/pathways/#Compound/PW_C016705_Endoplasmic_Reticulum,
http://smpdb.ca/pathways/#Compound/Generic32_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C057945_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C000078_Periplasmic_Space,
http://smpdb.ca/pathways/#Compound/PW_C040494_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C000174_Mitochondrial_Inner_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C001523,
http://smpdb.ca/pathways/#Compound/PW_C002140_Chloroplast,
http://smpdb.ca/pathways/#Compound/Generic59,P08100
http://smpdb.ca/pathways/#Compound/PW_C000119_Golgi_apparatus,
http://smpdb.ca/pathways/#Compound/PW_C000848_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C002029_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C044532_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C040762,
http://smpdb.ca/pathways/#Compound/PW_C008813_Cell_Membrane,
http://smpdb.ca/pathways/#Compound/Generic82_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C000065_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C008862,
http://smpdb.ca/pathways/#Compound/PW_C000949_Endoplasmic_Reticulum,
http://smpdb.ca/pathways/#Compound/PW_C000540,
http://smpdb.ca/pathways/#Compound/PW_C044584,
http://smpdb.ca/pathways/#Compound/PW_C002749_Cytosol,
http://smpdb.ca/pathways/#Compound/Generic157_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C000904_Peroxisome,
http://smpdb.ca/pathways/#Compound/PW_C001565_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C001039,
http://smpdb.ca/pathways/#Compound/Generic313_Peroxisome,
http://smpdb.ca/pathways/#Compound/PW_C008998,
http://smpdb.ca/pathways/#Compound/PW_C000021_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C007749_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C001060_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C002010_Mitochondrion,
http://smpdb.ca/pathways/#Compound/PW_C001162_Endoplasmic_Reticulum,
http://smpdb.ca/pathways/#Compound/PW_C000078_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C002905_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C002736,
http://smpdb.ca/pathways/#Compound/PW_C002951_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C001017,
http://smpdb.ca/pathways/#Compound/PW_C044528,
http://smpdb.ca/pathways/#Compound/PW_C002356_Endoplasmic_Reticulum,
http://smpdb.ca/pathways/#Compound/PW_C040969,
http://smpdb.ca/pathways/#Compound/PW_C000777_Mitochondrion,
http://smpdb.ca/pathways/#Compound/PW_C001329_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C001560,
http://smpdb.ca/pathways/#Compound/PW_C040970,
http://smpdb.ca/pathways/#Compound/PW_C040705_Lysosome,
http://smpdb.ca/pathways/#Compound/PW_C000741_Extracellular_Space,
http://smpdb.ca/pathways/#Compound/Generic116,
http://smpdb.ca/pathways/#Compound/PW_C104780_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C000193_Cytoplasm,
http://smpdb.ca/pathways/#Compound/Generic101_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C041248_Cytosol,
http://smpdb.ca/pathways/#Compound/Generic157_Mitochondrial_Outer_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C040960,
http://smpdb.ca/pathways/#Compound/PW_C044593,
http://smpdb.ca/pathways/#Compound/PW_C002371_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C044524,
http://smpdb.ca/pathways/#Compound/PW_C000877_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C040605_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C009165_Endoplasmic_Reticulum_Lumen,
http://smpdb.ca/pathways/#Compound/PW_C040622_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C000015_Mitochondrial_Outer_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C007819,
http://smpdb.ca/pathways/#Compound/PW_C002083_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C000136_Extracellular_Space,
http://smpdb.ca/pathways/#Compound/PW_C041110_Inner_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C000353_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C009004,
http://smpdb.ca/pathways/#Compound/PW_C040844_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C000874_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C104744_Peroxisome,
http://smpdb.ca/pathways/#Compound/PW_C104657_Endoplasmic_Reticulum,
http://smpdb.ca/pathways/#Compound/PW_C009194_Cell_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C040974_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C001466_Endoplasmic_Reticulum,
http://smpdb.ca/pathways/#Compound/PW_C011888,
http://smpdb.ca/pathways/#Compound/PW_C000366_Periplasmic_Space,
http://smpdb.ca/pathways/#Compound/PW_C000412_Mitochondrial_Matrix,
http://smpdb.ca/pathways/#Compound/PW_C000112_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C044532,
http://smpdb.ca/pathways/#Compound/PW_C001063_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Compound/Generic241,
http://smpdb.ca/pathways/#Compound/PW_C000448_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C000151_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C001077,
http://smpdb.ca/pathways/#Compound/PW_C001198,
http://smpdb.ca/pathways/#Compound/PW_C096939_Extracellular_Space,
http://smpdb.ca/pathways/#Compound/PW_C002943,
http://smpdb.ca/pathways/#Compound/PW_C000988_Peroxisome,
http://smpdb.ca/pathways/#Compound/PW_C042935,
http://smpdb.ca/pathways/#Compound/Generic314_Peroxisome,
http://smpdb.ca/pathways/#Compound/PW_C057917,
http://smpdb.ca/pathways/#Compound/PW_C009661_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C104761_Endoplasmic_Reticulum,
http://smpdb.ca/pathways/#Compound/PW_C001073_Nucleus,
http://smpdb.ca/pathways/#Compound/PW_C000978_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C001928,
http://smpdb.ca/pathways/#Compound/PW_C000592,
http://smpdb.ca/pathways/#Compound/PW_C001472_Mitochondrial_Matrix,
http://smpdb.ca/pathways/#Compound/PW_C000030_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C096750_Cell_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C009245_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C040793_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C000105_Periplasmic_Space,
http://smpdb.ca/pathways/#Compound/PW_C000197_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C000809_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C002751_Peroxisome,
http://smpdb.ca/pathways/#Compound/PW_C012709,
http://smpdb.ca/pathways/#Compound/PW_C002979_Mitochondrion,
http://smpdb.ca/pathways/#Compound/PW_C104665_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C008527_Mitochondrial_Inner_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C001918_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C000223,
http://smpdb.ca/pathways/#Compound/PW_C057886_Chloroplast,
http://smpdb.ca/pathways/#Compound/PW_C000862,
http://smpdb.ca/pathways/#Compound/PW_C001065_Mitochondrial_Matrix,
http://smpdb.ca/pathways/#Compound/PW_C001153,
http://smpdb.ca/pathways/#Compound/PW_C000964_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C009567_Extracellular_Space,
http://smpdb.ca/pathways/#Compound/PW_C008842_Extracellular_Space,
http://smpdb.ca/pathways/#Compound/Generic296_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C000103_Periplasmic_Space,
http://smpdb.ca/pathways/#Compound/PW_C009624_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C007823,
http://smpdb.ca/pathways/#Compound/PW_C000032_Mitochondrial_Matrix,
http://smpdb.ca/pathways/#Compound/PW_C002924_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C000882,
http://smpdb.ca/pathways/#Compound/PW_C000172_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C000364,
http://smpdb.ca/pathways/#Compound/PW_C000718_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C000414_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C002089,
http://smpdb.ca/pathways/#Compound/PW_C000171_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C041156,
http://smpdb.ca/pathways/#Compound/PW_C000958_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C006731_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C000058_Mitochondrion,
http://smpdb.ca/pathways/#Compound/Generic114_Peroxisome,
http://smpdb.ca/pathways/#Compound/PW_C001118_Lysosome,
http://smpdb.ca/pathways/#Compound/PW_C000561_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C045273_Endoplasmic_Reticulum,
http://smpdb.ca/pathways/#Compound/PW_C009272_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C097005_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C001887_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C002728_Mitochondrial_Matrix,
http://smpdb.ca/pathways/#Compound/PW_C002919_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C040995,
http://smpdb.ca/pathways/#Compound/PW_C001019,
http://smpdb.ca/pathways/#Compound/Generic309,
http://smpdb.ca/pathways/#Compound/PW_C007846_Lysosome,
http://smpdb.ca/pathways/#Compound/PW_C057317_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C000352_Periplasmic_Space,
http://smpdb.ca/pathways/#Compound/PW_C000843,
http://smpdb.ca/pathways/#Compound/PW_C000395,
http://smpdb.ca/pathways/#Compound/PW_C040638_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C000868,
http://smpdb.ca/pathways/#Compound/PW_C040528,
http://smpdb.ca/pathways/#Compound/PW_C043200,
http://smpdb.ca/pathways/#Compound/PW_C041186_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C000153_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C000052_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C104775_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C001429,
http://smpdb.ca/pathways/#Compound/PW_C104762,
http://smpdb.ca/pathways/#Compound/PW_C000160_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C002744,
http://smpdb.ca/pathways/#Compound/PW_C040628_Cell_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C008080_Chloroplast,
http://smpdb.ca/pathways/#Compound/Generic344_Cell_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C041131,
http://smpdb.ca/pathways/#Compound/PW_C002727,
http://smpdb.ca/pathways/#Compound/PW_C002145,
http://smpdb.ca/pathways/#Compound/PW_C008939_Cell_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C001034_Cell_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C040575,
http://smpdb.ca/pathways/#Compound/PW_C000107_Inner_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C042934_Outer_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C000081_Mitochondrial_Intermembrane_Space,
http://smpdb.ca/pathways/#Compound/PW_C000940_Mitochondrial_Matrix,
http://smpdb.ca/pathways/#Compound/PW_C059090_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C001118,
http://smpdb.ca/pathways/#Compound/PW_C000064_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C040840_Cytosol,
http://smpdb.ca/pathways/#Compound/Generic138_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C000131,
http://smpdb.ca/pathways/#Compound/PW_C007680,
http://smpdb.ca/pathways/#Compound/PW_C000047_Extracellular_Space,
http://smpdb.ca/pathways/#Compound/PW_C000441_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C040605_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C000905_Mitochondrial_Matrix,
http://smpdb.ca/pathways/#Compound/PW_C000763_Periplasmic_Space,
http://smpdb.ca/pathways/#Compound/PW_C001603_Endoplasmic_Reticulum,
http://smpdb.ca/pathways/#Compound/PW_C012706_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C040679_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C001482,
http://smpdb.ca/pathways/#Compound/PW_C001535_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C000067_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C008876_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C002033,
http://smpdb.ca/pathways/#Compound/PW_C000505,
http://smpdb.ca/pathways/#Compound/PW_C040698_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C007795_Cytosol,
http://smpdb.ca/pathways/#Compound/Generic227_Mitochondrion,
http://smpdb.ca/pathways/#Compound/PW_C001056_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C002108_Cytosol,
http://smpdb.ca/pathways/#Compound/Generic522,
http://smpdb.ca/pathways/#Compound/PW_C007817,
http://smpdb.ca/pathways/#Compound/PW_C001171_Mitochondrial_Matrix,
http://smpdb.ca/pathways/#Compound/PW_C001165_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C057938_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C009196,
http://smpdb.ca/pathways/#Compound/PW_C000776,
http://smpdb.ca/pathways/#Compound/PW_C000072_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C001706_Periplasmic_Space,
http://smpdb.ca/pathways/#Compound/PW_C002676_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C041033_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C006761_Extracellular_Space,
http://smpdb.ca/pathways/#Compound/PW_C006761_Periplasmic_Space,
http://smpdb.ca/pathways/#Compound/PW_C000273_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C001860_Melanosome_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C040516_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C040534_Endoplasmic_Reticulum_Membrane,
http://smpdb.ca/pathways/#Compound/PW_C001189_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C000149_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C104669_Mitochondrion,
http://smpdb.ca/pathways/#Compound/PW_C000137,
http://smpdb.ca/pathways/#Compound/PW_C057918_Chloroplast,
http://smpdb.ca/pathways/#Compound/PW_C000148_Mitochondrion,
http://smpdb.ca/pathways/#Compound/PW_C040936_Cytosol,
http://smpdb.ca/pathways/#Compound/PW_C059090_Cytoplasm,
http://smpdb.ca/pathways/#Compound/PW_C000185_Nucleus,
http://smpdb.ca/pathways/#Compound/PW_C096944,
http://smpdb.ca/pathways/#Compound/PW_C104797,
