entity,entityName
http://smpdb.ca/pathways/#Protein/13934_Cytoplasm,Bifunctional UDP-N-acetylglucosamine 2-epimerase/N-acetylmannosamine kinase
http://smpdb.ca/pathways/#Protein/10904_Endoplasmic_Reticulum,C-22 sterol desaturase
http://smpdb.ca/pathways/#Protein/955_Peroxisome,Phosphomevalonate kinase
http://smpdb.ca/pathways/#Protein/10904,C-22 sterol desaturase
http://smpdb.ca/pathways/#Protein/14871_Mitochondrial_Matrix,"Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial"
http://smpdb.ca/pathways/#Protein/16681_Cytoplasm,Adenine phosphoribosyltransferase
http://smpdb.ca/pathways/#Protein/21139_Nucleus,Rho GDP-dissociation inhibitor 1
http://smpdb.ca/pathways/#Protein/7349_Inner_Membrane,D-ribose-binding periplasmic protein
http://smpdb.ca/pathways/#Protein/13921_Mitochondrion,"4-aminobutyrate aminotransferase, mitochondrial"
http://smpdb.ca/pathways/#Protein/13584_Cytoplasm,Pyridoxal kinase
http://smpdb.ca/pathways/#Protein/17407_Cytosol,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-1"
http://smpdb.ca/pathways/#Protein/22274_Cell_Membrane,FAS-associated factor 1
http://smpdb.ca/pathways/#Protein/21754_Cytoplasm,26S proteasome regulatory subunit 6B
http://smpdb.ca/pathways/#Protein/20473_Cytoplasm,ATP-binding cassette sub-family C member 9
http://smpdb.ca/pathways/#Protein/19337_Cytosol,Melanocortin receptor 5
http://smpdb.ca/pathways/#Protein/11516_Cell_Membrane,choline/ethanolamine kinase
http://smpdb.ca/pathways/#Protein/21746,Proteasome subunit beta type-7
http://smpdb.ca/pathways/#Protein/19517,Nuclear factor NF-kappa-B p105 subunit
http://smpdb.ca/pathways/#Protein/12242,Glycogen synthase
http://smpdb.ca/pathways/#Protein/13745_Cytosol,Diphosphoinositol polyphosphate phosphohydrolase 3-alpha
http://smpdb.ca/pathways/#Protein/12247,Orotidine 5'-phosphate decarboxylase
http://smpdb.ca/pathways/#Protein/19418_Cytosol,ETS domain-containing protein Elk-1
http://smpdb.ca/pathways/#Protein/20724_Cytoplasm,40S ribosomal protein S15
http://smpdb.ca/pathways/#Protein/11628_chloroplast,UDP-galactose:DAG galactosyltransferase
http://smpdb.ca/pathways/#Protein/11294_Cytosol,Fumarylacetoacetase
http://smpdb.ca/pathways/#Protein/1822,Sodium-dependent serotonin transporter
http://smpdb.ca/pathways/#Protein/22177,Complement C2
http://smpdb.ca/pathways/#Protein/20600_Cytoplasm,60S ribosomal protein L21
http://smpdb.ca/pathways/#Protein/10444_Cytosol,DNA-binding protein H-NS
http://smpdb.ca/pathways/#Protein/11526_Cell_Membrane,phosphoinositide phospholipase C 1
http://smpdb.ca/pathways/#Protein/11053_Chloroplast,Tryptophan aminotransferase-related protein 1
http://smpdb.ca/pathways/#Protein/4926,Potassium voltage-gated channel subfamily KQT member 4
http://smpdb.ca/pathways/#Protein/12243_Cytosol,"1,4-alpha-glucan branching enzyme GlgB"
http://smpdb.ca/pathways/#Protein/278,"Aspartate aminotransferase, mitochondrial"
http://smpdb.ca/pathways/#Protein/2457_Endoplasmic_Reticulum_Lumen,Cytidine deaminase
http://smpdb.ca/pathways/#Protein/15420_Mitochondrial_Matrix,Acetyl-coenzyme A synthetase
http://smpdb.ca/pathways/#Protein/1740_Cytoplasm,Guanine nucleotide-binding protein G(q) subunit alpha
http://smpdb.ca/pathways/#Protein/17645_Cytosol,Dual oxidase 1
http://smpdb.ca/pathways/#Protein/16267_Endoplasmic_Reticulum_Membrane,Phosphatidylserine synthase 1
http://smpdb.ca/pathways/#Protein/19438_Cytoplasm,Cell division control protein 42 homolog
http://smpdb.ca/pathways/#Protein/5945,Ribulokinase
http://smpdb.ca/pathways/#Protein/21872_Cytoplasm,Paxillin
http://smpdb.ca/pathways/#Protein/1701_Mitochondrial_Matrix,"Superoxide dismutase [Mn], mitochondrial"
http://smpdb.ca/pathways/#Protein/22672,"Uncharacterized protein, isoform C"
http://smpdb.ca/pathways/#Protein/20614_Cytoplasm,60S ribosomal protein L27a
http://smpdb.ca/pathways/#Protein/19553_Cytosol,"Myosin light chain kinase, smooth muscle"
http://smpdb.ca/pathways/#Protein/21128_Cytoplasm,"Nuclear factor of activated T-cells, cytoplasmic 2"
http://smpdb.ca/pathways/#Protein/11514_Cytoplasm,Quercetin 3'-O-methyltransferase
http://smpdb.ca/pathways/#Protein/15614_Cytoplasm,14 kDa phosphohistidine phosphatase
http://smpdb.ca/pathways/#Protein/10842,Protein URA2
http://smpdb.ca/pathways/#Protein/7804,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase"
http://smpdb.ca/pathways/#Protein/17457_Cytosol,Retinal dehydrogenase 1
http://smpdb.ca/pathways/#Protein/17259_Endoplasmic_Reticulum_Membrane,Aromatase
http://smpdb.ca/pathways/#Protein/12023,3-isopropylmalate dehydratase large subunit
http://smpdb.ca/pathways/#Protein/6113_Inner_Membrane,Glutamine synthetase
http://smpdb.ca/pathways/#Protein/2617_Cytoplasm,Glycerate kinase
http://smpdb.ca/pathways/#Protein/19542,Lutropin-choriogonadotropic hormone receptor
http://smpdb.ca/pathways/#Protein/5868,GMP synthase [glutamine-hydrolyzing]
http://smpdb.ca/pathways/#Protein/22837_Chloroplast,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase, chloroplastic"
http://smpdb.ca/pathways/#Protein/14781_Endoplasmic_Reticulum_Membrane,Putative 1-acyl-sn-glycerol-3-phosphate acyltransferase acl-1
http://smpdb.ca/pathways/#Protein/14376_Extracellular_Space,Beta-nerve growth factor
http://smpdb.ca/pathways/#Protein/6185_Cytosol,Dihydrofolate reductase
http://smpdb.ca/pathways/#Protein/11452_Cytosol,TBC domain-containing protein kinase-like protein
http://smpdb.ca/pathways/#Protein/5967,Spermidine synthase
http://smpdb.ca/pathways/#Protein/1201_Cytoplasm,Focal adhesion kinase 1
http://smpdb.ca/pathways/#Protein/19667_Extracellular_Space,Insulin-2
http://smpdb.ca/pathways/#Protein/14619_Mitochondrial_Outer_Membrane,Long-chain-fatty-acid--CoA ligase ACSBG2
http://smpdb.ca/pathways/#Protein/1054,cGMP-dependent protein kinase 1
http://smpdb.ca/pathways/#Protein/6002,Dihydrodipicolinate synthase
http://smpdb.ca/pathways/#Protein/6359,Cysteine synthase B
http://smpdb.ca/pathways/#Protein/7813_Mitochondrial_membrane,Phosphatidylethanolamine N-methyltransferase
http://smpdb.ca/pathways/#Protein/19567_Cytosol,Low affinity immunoglobulin gamma Fc region receptor III
http://smpdb.ca/pathways/#Protein/14759_Mitochondrial_Inner_Membrane,"CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase 1, chloroplastic"
http://smpdb.ca/pathways/#Protein/5293_Endoplasmic_Reticulum,Steroid 21-hydroxylase
http://smpdb.ca/pathways/#Protein/11011,Osmolarity two-component system protein SSK1
http://smpdb.ca/pathways/#Protein/6749,Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
http://smpdb.ca/pathways/#Protein/13909_Mitochondrial_Matrix,"Enoyl-CoA hydratase, mitochondrial"
http://smpdb.ca/pathways/#Protein/19810_Cytoplasm,Caspase-3
http://smpdb.ca/pathways/#Protein/10677,FOLic acid synthesis
http://smpdb.ca/pathways/#Protein/13913,"Aspartate aminotransferase, mitochondrial"
http://smpdb.ca/pathways/#Protein/278_Mitochondrial_Matrix,"Aspartate aminotransferase, mitochondrial"
http://smpdb.ca/pathways/#Protein/15888_Mitochondrion,"5-demethoxyubiquinone hydroxylase, mitochondrial"
http://smpdb.ca/pathways/#Protein/13840_Cytosol,Ribonucleoside-diphosphate reductase large subunit
http://smpdb.ca/pathways/#Protein/Generic76_Cytoplasm,Actin or myosin containing a methylhistidine residue
http://smpdb.ca/pathways/#Protein/19819_Extracellular_Space,Beta-nerve growth factor
http://smpdb.ca/pathways/#Protein/17202_Cytosol,DCTD protein
http://smpdb.ca/pathways/#Protein/121_Mitochondrion,Aldehyde oxidase
http://smpdb.ca/pathways/#Protein/6148,3-oxoacyl-[acyl-carrier-protein] synthase 2
http://smpdb.ca/pathways/#Protein/14907_Cytoplasm,Pyruvate carboxylase 1
http://smpdb.ca/pathways/#Protein/16707_Cytoplasm,Trifunctional purine biosynthetic protein adenosine-3
http://smpdb.ca/pathways/#Protein/21387_Cytoplasm,C-X-C chemokine receptor type 4
http://smpdb.ca/pathways/#Protein/Generic204, trans-2-enoyl-[acyl-carrier protein]
http://smpdb.ca/pathways/#Protein/6308_Inner_Membrane,Respiratory nitrate reductase 1 beta chain
http://smpdb.ca/pathways/#Protein/1274_Cytosol,Dual specificity mitogen-activated protein kinase kinase 4
http://smpdb.ca/pathways/#Protein/6267_Inner_Membrane,NADH-quinone oxidoreductase subunit I
http://smpdb.ca/pathways/#Protein/827_Cytoplasm,Adenylosuccinate synthetase isozyme 1
http://smpdb.ca/pathways/#Protein/6262,Dihydroneopterin triphosphate pyrophosphatase
http://smpdb.ca/pathways/#Protein/5755,Sodium/nucleoside cotransporter 2
http://smpdb.ca/pathways/#Protein/19750_Cell_Membrane,Lysophosphatidic acid receptor 5
http://smpdb.ca/pathways/#Protein/17276_Extracellular_Space,"Sucrase-isomaltase, intestinal"
http://smpdb.ca/pathways/#Protein/11543_Chloroplast,violaxanthin deepoxidase / antheraxanthin deepoxidase
http://smpdb.ca/pathways/#Protein/2361_Mitochondrion,"Trimethyllysine dioxygenase, mitochondrial"
http://smpdb.ca/pathways/#Protein/13674_Cytoplasm,Cytosolic non-specific dipeptidase
http://smpdb.ca/pathways/#Protein/Generic15_Endoplasmic_Reticulum,Biotin-Carboxyl Carrying Protein
http://smpdb.ca/pathways/#Protein/5818_Inner_Membrane,Fumarate reductase flavoprotein subunit
http://smpdb.ca/pathways/#Protein/14367_Cytoplasm,"Endonuclease G, mitochondrial"
http://smpdb.ca/pathways/#Protein/3890_Cytoplasm,Probable imidazolonepropionase
http://smpdb.ca/pathways/#Protein/192_Mitochondrion,"Glycerol-3-phosphate dehydrogenase, mitochondrial"
http://smpdb.ca/pathways/#Protein/8118_Cytoplasm,60S acidic ribosomal protein P1
http://smpdb.ca/pathways/#Protein/16038_Endoplasmic_Reticulum_Membrane,Leukotriene C4 synthase
http://smpdb.ca/pathways/#Protein/22162,Plasma protease C1 inhibitor
http://smpdb.ca/pathways/#Protein/15072_Cytoplasm,Probable glucosamine 6-phosphate N-acetyltransferase
http://smpdb.ca/pathways/#Protein/14872_Mitochondrial_Matrix,"Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial"
http://smpdb.ca/pathways/#Protein/19374_Nucleus,Serine/threonine-protein phosphatase PP1-alpha catalytic subunit
http://smpdb.ca/pathways/#Protein/Generic150_Cytosol,acetoacetyl-[acp] 
http://smpdb.ca/pathways/#Protein/6020,Glutamyl-tRNA reductase
http://smpdb.ca/pathways/#Protein/21493_Cell_Membrane,Interleukin-1 receptor-associated kinase 1
http://smpdb.ca/pathways/#Protein/10847,Ribonucleoside-diphosphate reductase large chain 1
http://smpdb.ca/pathways/#Protein/5854,Alanyl-tRNA synthetase
http://smpdb.ca/pathways/#Protein/5786_Cytosol,Interleukin-13
http://smpdb.ca/pathways/#Protein/460_Endoplasmic_Reticulum,UDP-glucuronosyltransferase 1-4
http://smpdb.ca/pathways/#Protein/19503,Inhibitor of nuclear factor kappa-B kinase subunit alpha
http://smpdb.ca/pathways/#Protein/16084_Endoplasmic_Reticulum_Membrane,Cytochrome P450 2D14
http://smpdb.ca/pathways/#Protein/19681_Cytosol,Hamartin
http://smpdb.ca/pathways/#Protein/14836_Cytoplasm,3'-phosphoadenosine 5'-phosphosulfate synthase 1
http://smpdb.ca/pathways/#Protein/13870_Peroxisome,Sterol O-acyltransferase 2
http://smpdb.ca/pathways/#Protein/11550_Cytosol,"(E,E)-alpha-farnesene synthase"
http://smpdb.ca/pathways/#Protein/16401_Cytoplasm,Geranylgeranyl pyrophosphate synthase
http://smpdb.ca/pathways/#Protein/19592_Membrane,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1"
http://smpdb.ca/pathways/#Protein/19415_Cytosol,Mitogen-activated protein kinase 1
http://smpdb.ca/pathways/#Protein/7950,26S protease regulatory subunit 10B
http://smpdb.ca/pathways/#Protein/10121,essential cell division protein FtsW; lipid II flippase
http://smpdb.ca/pathways/#Protein/10683,Ribose-phosphate pyrophosphokinase 1
http://smpdb.ca/pathways/#Protein/11497_Chloroplast,NCED
http://smpdb.ca/pathways/#Protein/6671,Malate dehydrogenase
http://smpdb.ca/pathways/#Protein/750_Cytosol,Transketolase
http://smpdb.ca/pathways/#Protein/4382_Cell_Membrane,"Putative Dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase"
http://smpdb.ca/pathways/#Protein/10490,Glutamate decarboxylase
http://smpdb.ca/pathways/#Protein/6594,Sulfite reductase [NADPH] flavoprotein alpha-component
http://smpdb.ca/pathways/#Protein/10719,NAD-dependent histone deacetylase SIR2
http://smpdb.ca/pathways/#Protein/21083_Cell_Membrane,Receptor tyrosine-protein kinase erbB-4
http://smpdb.ca/pathways/#Protein/14899_Mitochondrial_Matrix,Fumarate hydratase
http://smpdb.ca/pathways/#Protein/17131_Cytosol,Glucose-6-phosphate 1-dehydrogenase
http://smpdb.ca/pathways/#Protein/2376_Cytosol,Pyridoxal phosphate phosphatase
http://smpdb.ca/pathways/#Protein/4382,"Putative Dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase"
http://smpdb.ca/pathways/#Protein/19992_Cytoplasm,Mothers against decapentaplegic homolog 4
http://smpdb.ca/pathways/#Protein/2369_Cytosol,Purine nucleoside phosphorylase
http://smpdb.ca/pathways/#Protein/15938,ATP binding cassette subfamily D member 1
http://smpdb.ca/pathways/#Protein/6736,Probable 3-hydroxybutyryl-CoA dehydrogenase
http://smpdb.ca/pathways/#Protein/17318_Cell_Membrane,Sodium/potassium-transporting ATPase subunit alpha-4
http://smpdb.ca/pathways/#Protein/15847_Cytoplasm,"CG4300, isoform A"
http://smpdb.ca/pathways/#Protein/974,"Sterol 26-hydroxylase, mitochondrial"
http://smpdb.ca/pathways/#Protein/5799,Pendrin
http://smpdb.ca/pathways/#Protein/17644_Cytosol,Cytochrome b-245 light chain
http://smpdb.ca/pathways/#Protein/19570_Cytosol,Membrane spanning 4-domains A2
http://smpdb.ca/pathways/#Protein/10794,pyruvate carboxylase 1
http://smpdb.ca/pathways/#Protein/22233_Cell_Membrane,C-X-C motif chemokine ligand 12
http://smpdb.ca/pathways/#Protein/16587_Cytoplasm,Tryptophanyl(W) Amino-acyl tRNA Synthetase
http://smpdb.ca/pathways/#Protein/20053_Cytoplasm,Cofilin-1
http://smpdb.ca/pathways/#Protein/15731_Cell_Membrane,Phosphoglucomutase-1
http://smpdb.ca/pathways/#Protein/15497,Cystinosin
http://smpdb.ca/pathways/#Protein/22184_Extracellular_Space,MD2
http://smpdb.ca/pathways/#Protein/19678_Cytosol,TSC complex subunit 2
http://smpdb.ca/pathways/#Protein/4884_Cell_Membrane,Muscarinic acetylcholine receptor M3
http://smpdb.ca/pathways/#Protein/15800_Peroxisome,Alkyldihydroxyacetonephosphate synthase
http://smpdb.ca/pathways/#Protein/11885,Malonyl-[acyl-carrier protein] O-methyltransferase
http://smpdb.ca/pathways/#Protein/6732,Gamma-glutamyl-gamma-aminobutyrate hydrolase
http://smpdb.ca/pathways/#Protein/7567,Pseudouridine-5'-phosphate glycosidase
http://smpdb.ca/pathways/#Protein/50_Cytoplasm,Glucosamine 6-phosphate N-acetyltransferase
http://smpdb.ca/pathways/#Protein/791_Cytoplasm,Testosterone 17-beta-dehydrogenase 3
http://smpdb.ca/pathways/#Protein/16704_Cytosol,Ribose-phosphate pyrophosphokinase 1
http://smpdb.ca/pathways/#Protein/21901_Cytoplasm,Elongator complex protein 1
http://smpdb.ca/pathways/#Protein/14627_Mitochondrial_Matrix,"Carbamoyl-phosphate synthase [ammonia], mitochondrial"
http://smpdb.ca/pathways/#Protein/11932_Inner_Membrane,NADH-quinone oxidoreductase subunit C/D
http://smpdb.ca/pathways/#Protein/20645_Cytoplasm,60S ribosomal protein L36
http://smpdb.ca/pathways/#Protein/15147_Mitochondrial_Matrix,"Probable enoyl-CoA hydratase, mitochondrial"
http://smpdb.ca/pathways/#Protein/9665_Chloroplast,"Phosphoglycerate kinase 1, chloroplastic"
http://smpdb.ca/pathways/#Protein/11778_Chloroplast,acetolactate synthase small subunit 2
http://smpdb.ca/pathways/#Protein/Generic33,Reduced adrenal ferredoxin
http://smpdb.ca/pathways/#Protein/14829_Cytosol,"Methionine--tRNA ligase, cytoplasmic"
http://smpdb.ca/pathways/#Protein/1365_sarcoplasmic_reticulum,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2
http://smpdb.ca/pathways/#Protein/21722_Cytoplasm,Proteasome subunit beta type-2
http://smpdb.ca/pathways/#Protein/20640_Cytosol,"Troponin T, fast skeletal muscle"
http://smpdb.ca/pathways/#Protein/19747_Cell_Membrane,Lysophosphatidic acid receptor 5
http://smpdb.ca/pathways/#Protein/1607_Cytoplasm,Rho GDP-dissociation inhibitor 2
http://smpdb.ca/pathways/#Protein/20023_Cytoplasm,NF-kappa-B essential modulator
http://smpdb.ca/pathways/#Protein/9662_Cytosol,"Glyceraldehyde-3-phosphate dehydrogenase GAPB, chloroplastic"
http://smpdb.ca/pathways/#Protein/5781_Cytosol,High affinity immunoglobulin epsilon receptor subunit gamma
http://smpdb.ca/pathways/#Protein/11568_Chloroplast,pheophorbide a oxygenase
http://smpdb.ca/pathways/#Protein/19389,Adenosine receptor A2a
http://smpdb.ca/pathways/#Protein/5720_Cytosol,Protein VAC14 homolog
http://smpdb.ca/pathways/#Protein/2173_Endoplasmic_Reticulum_Membrane,Phosphatidylserine synthase 2
http://smpdb.ca/pathways/#Protein/6204,Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
http://smpdb.ca/pathways/#Protein/20814_Nucleus,Transcription factor GATA-5
http://smpdb.ca/pathways/#Protein/7761_Mitochondrion,Unknown
http://smpdb.ca/pathways/#Protein/227_Cell_Membrane,Diacylglycerol kinase alpha
http://smpdb.ca/pathways/#Protein/13846_Cell_Membrane,Glutathione hydrolase 6
http://smpdb.ca/pathways/#Protein/11253_Chloroplast,"Arogenate dehydratase 3, chloroplastic"
http://smpdb.ca/pathways/#Protein/16650_Cytoplasm,Bis(5'-nucleosyl)-tetraphosphatase [asymmetrical]
http://smpdb.ca/pathways/#Protein/7760_Cytoplasm,Unknown
http://smpdb.ca/pathways/#Protein/176,Xanthine dehydrogenase/oxidase
http://smpdb.ca/pathways/#Protein/15601,Proton-coupled folate transporter
http://smpdb.ca/pathways/#Protein/5717_Cytosol,Beclin-1
http://smpdb.ca/pathways/#Protein/Generic249,carboxylated-biotinylated [BCCP dimer]
http://smpdb.ca/pathways/#Protein/16064_Cytoplasm,Arachidonate 15-lipoxygenase
http://smpdb.ca/pathways/#Protein/14786_Mitochondrial_Inner_Membrane,Uncharacterized protein
http://smpdb.ca/pathways/#Protein/15525_Cytoplasm,Alcohol dehydrogenase 1
http://smpdb.ca/pathways/#Protein/14208_Mitochondrial_Inner_Membrane,"CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, mitochondrial"
http://smpdb.ca/pathways/#Protein/3765_Cytosol,GTP-binding protein Rheb
http://smpdb.ca/pathways/#Protein/166_Endoplasmic_Reticulum,Dimethylaniline monooxygenase [N-oxide-forming] 3
http://smpdb.ca/pathways/#Protein/13875_Cytoplasm,Inositol monophosphatase 3
http://smpdb.ca/pathways/#Protein/8954_Nucleus,Signal transducer and activator of transcription 2
http://smpdb.ca/pathways/#Protein/16857_Cytosol,Inositol-tetrakisphosphate 1-kinase
http://smpdb.ca/pathways/#Protein/13857_Golgi_apparatus,Ectonucleotide pyrophosphatase/phosphodiesterase family member 2
http://smpdb.ca/pathways/#Protein/11003,Serine/threonine-protein kinase TOR2
http://smpdb.ca/pathways/#Protein/6138_Cytosol,Aspartate-semialdehyde dehydrogenase
http://smpdb.ca/pathways/#Protein/5858,Glutaminyl-tRNA synthetase
http://smpdb.ca/pathways/#Protein/12263,1-deoxy-D-xylulose 5-phosphate reductoisomerase
http://smpdb.ca/pathways/#Protein/20386_Extracellular_Space,Complement factor H
http://smpdb.ca/pathways/#Protein/11907_Cytoplasm,3-isopropylmalate dehydratase large subunit
http://smpdb.ca/pathways/#Protein/10598,D-3-phosphoglycerate dehydrogenase 2
http://smpdb.ca/pathways/#Protein/21773,26S proteasome non-ATPase regulatory subunit 13
http://smpdb.ca/pathways/#Protein/16512_Mitochondrion,Aldehyde oxidase 1
http://smpdb.ca/pathways/#Protein/Generic135_Cytosol,3-oxoacyl-[acp] 
