entityRef,entityRefID
http://smpdb.ca/pathways/#ProteinReference/16445,Q9EQS5
http://smpdb.ca/pathways/#ProteinReference/822,O75356
http://smpdb.ca/pathways/#ProteinReference/16908,Q9ES21
http://smpdb.ca/pathways/#ProteinReference/11575,Q9SPK5
http://smpdb.ca/pathways/#ProteinReference/10538,P53101
http://smpdb.ca/pathways/#ProteinReference/16084,Q29454
http://smpdb.ca/pathways/#ProteinReference/7781,
http://smpdb.ca/pathways/#ProteinReference/15066,E1BHZ6
http://smpdb.ca/pathways/#ProteinReference/19826,A6QLA6
http://smpdb.ca/pathways/#ProteinReference/3627,P63211
http://smpdb.ca/pathways/#ProteinReference/10992,Q12001
http://smpdb.ca/pathways/#ProteinReference/16061,Q3KR58
http://smpdb.ca/pathways/#ProteinReference/10287,
http://smpdb.ca/pathways/#ProteinReference/13720,Q61753
http://smpdb.ca/pathways/#ProteinReference/17672,Q3SYV2
http://smpdb.ca/pathways/#ProteinReference/10691,P33734
http://smpdb.ca/pathways/#ProteinReference/5799,F5H104
http://smpdb.ca/pathways/#ProteinReference/22360,Q1JQC6
http://smpdb.ca/pathways/#ProteinReference/15694,O16881
http://smpdb.ca/pathways/#ProteinReference/9973,P43635
http://smpdb.ca/pathways/#ProteinReference/6538,P33221
http://smpdb.ca/pathways/#ProteinReference/291,P30837
http://smpdb.ca/pathways/#ProteinReference/14449,Q13393
http://smpdb.ca/pathways/#ProteinReference/2465,Q9NPH2
http://smpdb.ca/pathways/#ProteinReference/11675,Q9XFT3
http://smpdb.ca/pathways/#ProteinReference/11135,Q9LSV0
http://smpdb.ca/pathways/#ProteinReference/11204,Q8VYI4
http://smpdb.ca/pathways/#ProteinReference/12188,A6V4E7
http://smpdb.ca/pathways/#ProteinReference/19589,Q9R1X3
http://smpdb.ca/pathways/#ProteinReference/6691,P69739
http://smpdb.ca/pathways/#ProteinReference/6382,P19642
http://smpdb.ca/pathways/#ProteinReference/6852,P0AE25
http://smpdb.ca/pathways/#ProteinReference/1612,P04062
http://smpdb.ca/pathways/#ProteinReference/1454,P20853
http://smpdb.ca/pathways/#ProteinReference/19634,Q4KMB1
http://smpdb.ca/pathways/#ProteinReference/22232,Q543V6
http://smpdb.ca/pathways/#ProteinReference/2401,Q9NWW6
http://smpdb.ca/pathways/#ProteinReference/21441,Q6NZR4
http://smpdb.ca/pathways/#ProteinReference/2374,P19971
http://smpdb.ca/pathways/#ProteinReference/6008,P0A6R0
http://smpdb.ca/pathways/#ProteinReference/20367,Q99L32
http://smpdb.ca/pathways/#ProteinReference/20656,P58771
http://smpdb.ca/pathways/#ProteinReference/11036,Q8LAD2
http://smpdb.ca/pathways/#ProteinReference/6645,P52074
http://smpdb.ca/pathways/#ProteinReference/19437,Q8BQ51
http://smpdb.ca/pathways/#ProteinReference/20707,Q5E958
http://smpdb.ca/pathways/#ProteinReference/8089,P62829
http://smpdb.ca/pathways/#ProteinReference/19487,P18653
http://smpdb.ca/pathways/#ProteinReference/11079,P92983
http://smpdb.ca/pathways/#ProteinReference/8118,P05386
http://smpdb.ca/pathways/#ProteinReference/15604,P16116
http://smpdb.ca/pathways/#ProteinReference/10672,P29465
http://smpdb.ca/pathways/#ProteinReference/6689,P69451
http://smpdb.ca/pathways/#ProteinReference/15519,P04762
http://smpdb.ca/pathways/#ProteinReference/6400,P21645
http://smpdb.ca/pathways/#ProteinReference/14868,P41563
http://smpdb.ca/pathways/#ProteinReference/11070,Q0WM29
http://smpdb.ca/pathways/#ProteinReference/22659,Q9VD30
http://smpdb.ca/pathways/#ProteinReference/11830,Q9LRZ6
http://smpdb.ca/pathways/#ProteinReference/787,Q93099
http://smpdb.ca/pathways/#ProteinReference/22298,Q8CGB1
http://smpdb.ca/pathways/#ProteinReference/10854,P26263
http://smpdb.ca/pathways/#ProteinReference/7729,Q91XD4
http://smpdb.ca/pathways/#ProteinReference/10910,Q08686
http://smpdb.ca/pathways/#ProteinReference/15445,Q960A1
http://smpdb.ca/pathways/#ProteinReference/13991,P19221
http://smpdb.ca/pathways/#ProteinReference/13919,Q9CXJ1
http://smpdb.ca/pathways/#ProteinReference/16591,F1M8H2
http://smpdb.ca/pathways/#ProteinReference/15883,Q8MR39
http://smpdb.ca/pathways/#ProteinReference/10676,P51601
http://smpdb.ca/pathways/#ProteinReference/17058,Q8MQ76
http://smpdb.ca/pathways/#ProteinReference/6320,P12008
http://smpdb.ca/pathways/#ProteinReference/16727,Q2KIC5
http://smpdb.ca/pathways/#ProteinReference/11011,Q07084
http://smpdb.ca/pathways/#ProteinReference/857,Q96N76
http://smpdb.ca/pathways/#ProteinReference/20526,E9Q9P0
http://smpdb.ca/pathways/#ProteinReference/22820,Q9S9P6
http://smpdb.ca/pathways/#ProteinReference/16925,P0C0R5
http://smpdb.ca/pathways/#ProteinReference/7948,P43686
http://smpdb.ca/pathways/#ProteinReference/7809,Q9Z2Q4
http://smpdb.ca/pathways/#ProteinReference/20453,Q62696
http://smpdb.ca/pathways/#ProteinReference/10428,P03004
http://smpdb.ca/pathways/#ProteinReference/17404,P97874
http://smpdb.ca/pathways/#ProteinReference/20108,P0AGB3
http://smpdb.ca/pathways/#ProteinReference/5842,P00903
http://smpdb.ca/pathways/#ProteinReference/17408,Q9Z2T5
http://smpdb.ca/pathways/#ProteinReference/15596,Q5I0C5
http://smpdb.ca/pathways/#ProteinReference/8746,P11831
http://smpdb.ca/pathways/#ProteinReference/853,P04035
http://smpdb.ca/pathways/#ProteinReference/748,P09467
http://smpdb.ca/pathways/#ProteinReference/7790,P69054
http://smpdb.ca/pathways/#ProteinReference/11516,Q9M9H6
http://smpdb.ca/pathways/#ProteinReference/14029,P48999
http://smpdb.ca/pathways/#ProteinReference/15459,Q95QX8
http://smpdb.ca/pathways/#ProteinReference/6707,P69874
http://smpdb.ca/pathways/#ProteinReference/2216,Q9Y2P5
http://smpdb.ca/pathways/#ProteinReference/13568,Q84MD8
http://smpdb.ca/pathways/#GenericProteinReference/404,
http://smpdb.ca/pathways/#ProteinReference/15051,Q966L2
http://smpdb.ca/pathways/#ProteinReference/15036,Q3MHR1
http://smpdb.ca/pathways/#ProteinReference/20593,P62718
http://smpdb.ca/pathways/#ProteinReference/11074,Q9C5C4
http://smpdb.ca/pathways/#ProteinReference/13609,Q9CZU6
http://smpdb.ca/pathways/#ProteinReference/20724,Q56K10
http://smpdb.ca/pathways/#ProteinReference/14759,O80952
http://smpdb.ca/pathways/#ProteinReference/14873,Q93353
http://smpdb.ca/pathways/#ProteinReference/20539,A4IFH6
http://smpdb.ca/pathways/#ProteinReference/17049,Q09426
http://smpdb.ca/pathways/#ProteinReference/16222,Q64342
http://smpdb.ca/pathways/#ProteinReference/5893,P06149
http://smpdb.ca/pathways/#ProteinReference/21508,Q63184
http://smpdb.ca/pathways/#ProteinReference/12083,A6UZ09
http://smpdb.ca/pathways/#ProteinReference/16280,I2HA91
http://smpdb.ca/pathways/#ProteinReference/2061,Q99075
http://smpdb.ca/pathways/#ProteinReference/17274,P15589
http://smpdb.ca/pathways/#ProteinReference/10351,P77781
http://smpdb.ca/pathways/#ProteinReference/2684,P54710
http://smpdb.ca/pathways/#ProteinReference/22871,Q9FUP0
http://smpdb.ca/pathways/#ProteinReference/6138,P0A9Q9
http://smpdb.ca/pathways/#ProteinReference/19863,Q2KJE6
http://smpdb.ca/pathways/#GenericProteinReference/186,
http://smpdb.ca/pathways/#ProteinReference/10718,Q04179
http://smpdb.ca/pathways/#ProteinReference/21388,Q4KMW1
http://smpdb.ca/pathways/#GenericProteinReference/203,
http://smpdb.ca/pathways/#ProteinReference/10858,P47164
http://smpdb.ca/pathways/#ProteinReference/16847,Q6AYK3
http://smpdb.ca/pathways/#ProteinReference/16219,P37136
http://smpdb.ca/pathways/#ProteinReference/21433,Q9Z338
http://smpdb.ca/pathways/#ProteinReference/19637,P08643
http://smpdb.ca/pathways/#ProteinReference/326,Q9Y223
http://smpdb.ca/pathways/#ProteinReference/14822,Q23383
http://smpdb.ca/pathways/#ProteinReference/10818,Q02207
http://smpdb.ca/pathways/#ProteinReference/14889,Q9VZM4
http://smpdb.ca/pathways/#ProteinReference/15785,Q2PJ70
http://smpdb.ca/pathways/#ProteinReference/16506,G5EEG4
http://smpdb.ca/pathways/#ProteinReference/3832,Q9UKW4
http://smpdb.ca/pathways/#ProteinReference/15366,Q5R1T5
http://smpdb.ca/pathways/#ProteinReference/22120,Q9QV58
http://smpdb.ca/pathways/#ProteinReference/8032,P46783
http://smpdb.ca/pathways/#ProteinReference/20122,Q9CXW4
http://smpdb.ca/pathways/#ProteinReference/16114,P97900
http://smpdb.ca/pathways/#ProteinReference/22111,Q3LS73
http://smpdb.ca/pathways/#ProteinReference/15662,E1BQ33
http://smpdb.ca/pathways/#ProteinReference/16365,Q7JV23
http://smpdb.ca/pathways/#ProteinReference/6731,P76008
http://smpdb.ca/pathways/#ProteinReference/20055,Q3MHH5
http://smpdb.ca/pathways/#ProteinReference/2328,O15327
http://smpdb.ca/pathways/#ProteinReference/16303,Q2KIW9
http://smpdb.ca/pathways/#GenericProteinReference/139,
http://smpdb.ca/pathways/#ProteinReference/20851,P69228
http://smpdb.ca/pathways/#ProteinReference/6329,P13033
http://smpdb.ca/pathways/#ProteinReference/7358,P0AEU0
http://smpdb.ca/pathways/#ProteinReference/10954,P40308
http://smpdb.ca/pathways/#ProteinReference/433,Q9NPD5
http://smpdb.ca/pathways/#ProteinReference/10125,P75826
http://smpdb.ca/pathways/#ProteinReference/11796,Q9SNY3
http://smpdb.ca/pathways/#ProteinReference/19799,Q3ZC39
http://smpdb.ca/pathways/#ProteinReference/17090,A1ZAZ2
http://smpdb.ca/pathways/#ProteinReference/5827,P00561
http://smpdb.ca/pathways/#ProteinReference/14639,Q8K4D8
http://smpdb.ca/pathways/#ProteinReference/992,O00764
http://smpdb.ca/pathways/#ProteinReference/10985,P16661
http://smpdb.ca/pathways/#ProteinReference/14254,P97364
http://smpdb.ca/pathways/#ProteinReference/11083,P49078
http://smpdb.ca/pathways/#ProteinReference/331,Q15274
http://smpdb.ca/pathways/#ProteinReference/15634,G5EBJ7
http://smpdb.ca/pathways/#ProteinReference/16582,Q0P599
http://smpdb.ca/pathways/#ProteinReference/17137,Q2EEL9
http://smpdb.ca/pathways/#ProteinReference/14835,Q22501
http://smpdb.ca/pathways/#ProteinReference/16848,Q8MR42
http://smpdb.ca/pathways/#ProteinReference/7031,P0ABN5
http://smpdb.ca/pathways/#ProteinReference/19862,A6QQZ7
http://smpdb.ca/pathways/#ProteinReference/10917,P00044
http://smpdb.ca/pathways/#ProteinReference/15745,G5EF65
http://smpdb.ca/pathways/#ProteinReference/1749,O15111
http://smpdb.ca/pathways/#ProteinReference/6408,P22259
http://smpdb.ca/pathways/#GenericProteinReference/440,
http://smpdb.ca/pathways/#ProteinReference/12339,B7V5T6
http://smpdb.ca/pathways/#ProteinReference/20405,Q63497
http://smpdb.ca/pathways/#ProteinReference/15091,Q8IH17
http://smpdb.ca/pathways/#ProteinReference/15531,Q18496
http://smpdb.ca/pathways/#ProteinReference/5781,P30273
http://smpdb.ca/pathways/#ProteinReference/19489,Q6TJY3
http://smpdb.ca/pathways/#ProteinReference/11931,B7VAR4
http://smpdb.ca/pathways/#ProteinReference/14777,X5LPX5
http://smpdb.ca/pathways/#ProteinReference/11488,Q9S7A3
http://smpdb.ca/pathways/#ProteinReference/339,P49888
http://smpdb.ca/pathways/#ProteinReference/19813,Q3ZBL8
http://smpdb.ca/pathways/#ProteinReference/20005,Q61178
http://smpdb.ca/pathways/#ProteinReference/22637,Q14739
http://smpdb.ca/pathways/#ProteinReference/17463,G5EC97
http://smpdb.ca/pathways/#ProteinReference/12138,A6VF31
http://smpdb.ca/pathways/#ProteinReference/4094,Q96EB6
http://smpdb.ca/pathways/#ProteinReference/590,P56192
http://smpdb.ca/pathways/#ProteinReference/15630,Q95X24
http://smpdb.ca/pathways/#ProteinReference/6051,P0A7E1
http://smpdb.ca/pathways/#ProteinReference/19547,A5D7K8
http://smpdb.ca/pathways/#ProteinReference/2262,O75342
http://smpdb.ca/pathways/#ProteinReference/6040,P0A799
http://smpdb.ca/pathways/#ProteinReference/11584,O49434
http://smpdb.ca/pathways/#ProteinReference/11191,P32377
http://smpdb.ca/pathways/#ProteinReference/7805,P62707
http://smpdb.ca/pathways/#ProteinReference/7763,P63031
http://smpdb.ca/pathways/#ProteinReference/20617,P50753
http://smpdb.ca/pathways/#ProteinReference/17208,Q9N1D3
http://smpdb.ca/pathways/#ProteinReference/13756,P50172
http://smpdb.ca/pathways/#ProteinReference/19800,Q548R9
http://smpdb.ca/pathways/#ProteinReference/335,P50225
http://smpdb.ca/pathways/#ProteinReference/6101,P0A951
http://smpdb.ca/pathways/#ProteinReference/19934,Q3TI12
http://smpdb.ca/pathways/#ProteinReference/14985,D3ZW08
http://smpdb.ca/pathways/#ProteinReference/13620,Q9CZB0
http://smpdb.ca/pathways/#ProteinReference/13931,Q99J77
http://smpdb.ca/pathways/#ProteinReference/20653,P63174
http://smpdb.ca/pathways/#ProteinReference/10370,P16686
http://smpdb.ca/pathways/#ProteinReference/13820,Q05920
http://smpdb.ca/pathways/#ProteinReference/16927,A6QLW1
http://smpdb.ca/pathways/#ProteinReference/6861,P0AAE1
http://smpdb.ca/pathways/#ProteinReference/16293,Q2XN11
http://smpdb.ca/pathways/#ProteinReference/22177,O70350
http://smpdb.ca/pathways/#ProteinReference/11979,A6VDH2
http://smpdb.ca/pathways/#ProteinReference/831,O15270
http://smpdb.ca/pathways/#ProteinReference/21445,P97529
http://smpdb.ca/pathways/#ProteinReference/16825,Q9GPZ5
http://smpdb.ca/pathways/#ProteinReference/6281,P0AG18
http://smpdb.ca/pathways/#ProteinReference/22241,P01849
http://smpdb.ca/pathways/#ProteinReference/17306,Q3ZC26
http://smpdb.ca/pathways/#ProteinReference/9647,P76142
http://smpdb.ca/pathways/#ProteinReference/8053,P23396
http://smpdb.ca/pathways/#ProteinReference/17231,E1BMD3
http://smpdb.ca/pathways/#ProteinReference/15725,P90992
http://smpdb.ca/pathways/#ProteinReference/22245,P20767
http://smpdb.ca/pathways/#ProteinReference/835,P35558
http://smpdb.ca/pathways/#ProteinReference/12054,B7UW34
http://smpdb.ca/pathways/#ProteinReference/2700,P02747
http://smpdb.ca/pathways/#ProteinReference/465,P22309
http://smpdb.ca/pathways/#ProteinReference/10574,P40433
http://smpdb.ca/pathways/#ProteinReference/20134,P62751
http://smpdb.ca/pathways/#ProteinReference/9694,P75919
http://smpdb.ca/pathways/#ProteinReference/19633,P28818
http://smpdb.ca/pathways/#ProteinReference/13690,P40936
http://smpdb.ca/pathways/#ProteinReference/22757,P54871
http://smpdb.ca/pathways/#ProteinReference/6315,P11553
http://smpdb.ca/pathways/#ProteinReference/15985,D3Z945
http://smpdb.ca/pathways/#ProteinReference/11642,P39207
http://smpdb.ca/pathways/#ProteinReference/11310,P28321
http://smpdb.ca/pathways/#ProteinReference/22836,O81014
http://smpdb.ca/pathways/#ProteinReference/13649,Q99KK2
http://smpdb.ca/pathways/#ProteinReference/22811,B7YZT5
http://smpdb.ca/pathways/#ProteinReference/15073,Q17427
http://smpdb.ca/pathways/#ProteinReference/10488,P07262
http://smpdb.ca/pathways/#ProteinReference/14679,Q9UNE7
http://smpdb.ca/pathways/#ProteinReference/7682,P0ABZ6
http://smpdb.ca/pathways/#GenericProteinReference/342,
http://smpdb.ca/pathways/#ProteinReference/15989,Q5E9L5
http://smpdb.ca/pathways/#ProteinReference/11007,P18494
http://smpdb.ca/pathways/#ProteinReference/11948,Q02DY9
http://smpdb.ca/pathways/#ProteinReference/11950,Q02DY9
http://smpdb.ca/pathways/#ProteinReference/10628,P38992
http://smpdb.ca/pathways/#ProteinReference/20321,Q9QWS1
http://smpdb.ca/pathways/#ProteinReference/16573,P51543
http://smpdb.ca/pathways/#ProteinReference/17184,Q23588
http://smpdb.ca/pathways/#ProteinReference/21712,Q3ZBG0
http://smpdb.ca/pathways/#ProteinReference/19868,Q309F2
http://smpdb.ca/pathways/#ProteinReference/14059,P05201
http://smpdb.ca/pathways/#ProteinReference/14855,Q0P576
http://smpdb.ca/pathways/#ProteinReference/6055,P0A7F3
http://smpdb.ca/pathways/#ProteinReference/7489,P37902
http://smpdb.ca/pathways/#ProteinReference/19864,P0DP31
http://smpdb.ca/pathways/#ProteinReference/13887,P11344
http://smpdb.ca/pathways/#ProteinReference/17045,F1MF31
http://smpdb.ca/pathways/#ProteinReference/17268,Q9W3N1
http://smpdb.ca/pathways/#ProteinReference/447,P50440
http://smpdb.ca/pathways/#ProteinReference/6699,P69811
http://smpdb.ca/pathways/#ProteinReference/3773,Q9UQ26
http://smpdb.ca/pathways/#ProteinReference/10763,P26263
http://smpdb.ca/pathways/#ProteinReference/1961,P29350
http://smpdb.ca/pathways/#ProteinReference/19715,P30546
http://smpdb.ca/pathways/#ProteinReference/14010,P07750
http://smpdb.ca/pathways/#ProteinReference/12244,Q02R79
http://smpdb.ca/pathways/#ProteinReference/20385,B1AY02
http://smpdb.ca/pathways/#ProteinReference/14330,Q922E4
http://smpdb.ca/pathways/#ProteinReference/22356,A9QWQ5
http://smpdb.ca/pathways/#ProteinReference/10779,P50861
http://smpdb.ca/pathways/#ProteinReference/6350,P16095
http://smpdb.ca/pathways/#ProteinReference/17244,P27213
http://smpdb.ca/pathways/#ProteinReference/14932,Q21828
http://smpdb.ca/pathways/#ProteinReference/418,P50135
http://smpdb.ca/pathways/#ProteinReference/22357,Q9EPA8
http://smpdb.ca/pathways/#ProteinReference/6388,P21156
http://smpdb.ca/pathways/#ProteinReference/1989,P32239
http://smpdb.ca/pathways/#ProteinReference/15320,Q63407
http://smpdb.ca/pathways/#ProteinReference/14592,P20333
http://smpdb.ca/pathways/#ProteinReference/13905,Q9DBL1
http://smpdb.ca/pathways/#ProteinReference/1452,P98187
http://smpdb.ca/pathways/#ProteinReference/11862,Q7X5N2
http://smpdb.ca/pathways/#ProteinReference/252,P05166
http://smpdb.ca/pathways/#ProteinReference/13847,Q8VC19
http://smpdb.ca/pathways/#ProteinReference/22857,B3H6K6
http://smpdb.ca/pathways/#ProteinReference/11509,Q9S818
http://smpdb.ca/pathways/#ProteinReference/15591,Q0P5C2
http://smpdb.ca/pathways/#ProteinReference/19473,Q64091
http://smpdb.ca/pathways/#ProteinReference/19795,P41516
http://smpdb.ca/pathways/#ProteinReference/9601,P19438
http://smpdb.ca/pathways/#GenericProteinReference/465,
http://smpdb.ca/pathways/#ProteinReference/15846,Q3MIE9
http://smpdb.ca/pathways/#ProteinReference/20769,P60042
http://smpdb.ca/pathways/#ProteinReference/13706,O88531
http://smpdb.ca/pathways/#ProteinReference/11459,Q7TPS0
http://smpdb.ca/pathways/#ProteinReference/8079,P30050
http://smpdb.ca/pathways/#ProteinReference/53,P10515
http://smpdb.ca/pathways/#ProteinReference/21682,Q3T0X5
http://smpdb.ca/pathways/#ProteinReference/17374,Q8K3B3
http://smpdb.ca/pathways/#ProteinReference/371,Q99714
http://smpdb.ca/pathways/#ProteinReference/1456,Q9HAY6
http://smpdb.ca/pathways/#ProteinReference/16028,P33274
http://smpdb.ca/pathways/#GenericProteinReference/191,
http://smpdb.ca/pathways/#ProteinReference/2270,O75746
http://smpdb.ca/pathways/#ProteinReference/15473,Q6LEG4
http://smpdb.ca/pathways/#ProteinReference/10426,P0A8S1
http://smpdb.ca/pathways/#ProteinReference/6300,P10371
http://smpdb.ca/pathways/#ProteinReference/22183,Q9JHF9
http://smpdb.ca/pathways/#ProteinReference/5965,P09151
http://smpdb.ca/pathways/#ProteinReference/2023,Q13507
http://smpdb.ca/pathways/#ProteinReference/11693,P56766
http://smpdb.ca/pathways/#ProteinReference/17420,Q6IRD4
http://smpdb.ca/pathways/#ProteinReference/277,P17174
http://smpdb.ca/pathways/#ProteinReference/948,Q9BV79
http://smpdb.ca/pathways/#ProteinReference/7441,P77756
http://smpdb.ca/pathways/#ProteinReference/19521,P29276
http://smpdb.ca/pathways/#ProteinReference/13857,Q9R1E6
http://smpdb.ca/pathways/#ProteinReference/11590,Z0Z000
http://smpdb.ca/pathways/#ProteinReference/20189,P62858
http://smpdb.ca/pathways/#ProteinReference/6941,P0AFT2
http://smpdb.ca/pathways/#ProteinReference/5948,P08331
http://smpdb.ca/pathways/#ProteinReference/381,P40939
http://smpdb.ca/pathways/#ProteinReference/19744,Q9EQ31
http://smpdb.ca/pathways/#ProteinReference/21205,P51749
http://smpdb.ca/pathways/#ProteinReference/11927,Q02QE8
http://smpdb.ca/pathways/#ProteinReference/2387,Q9NZL9
